aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19980113004399I,13-JAN-98,RICHMOND,VA,RICHMOND INTL,INCIDENT,MINOR,POWER ON VERTICAL LANDING/ROTORCRAFT,BELL,BHT-206,BHT-206-B,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,828HA,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3955,3200,NULL,NULL
19980114001379I,14-JAN-98,KISSIMMEE,FL,KISSIMMEE GATEWAY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-34,PA-34-200T,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,3460M,0,0,CONT  ,TSIO360EB    ,O360  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,500,50,50,50
19980115001949I,15-JAN-98,HONG KONG,NULL,HONG KONG INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,747,100,POLAR AIR CARGO WORLDWIDE INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,3203Y,0,0,PWA   ,JT9D7A       ,JT9   ,4,AIRLINE TRANSPORT,15527,1609,129,129
19980115002619I,15-JAN-98,EVANSVILLE,IN,EVANSVILLE RGNL,INCIDENT,NULL,FINAL APPROACH,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,NULL,TRANS STATES AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,423AM,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3200,NULL,NULL,NULL
19980115003039I,15-JAN-98,MESA,AZ,FALCON FLD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-337,CE-337-T337G,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,30GP ,0,0,CONT  ,TSIO360C     ,O360  ,2,PRIVATE PILOT,1790,25,25,25
19980115003239I,15-JAN-98,GULFPORT,MS,GULFPORT-BILOXI INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5310P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1800,800,NULL,NULL
19980115004689I,15-JAN-98,EMPORIA,KS,EMPORIA MUNI,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-28R,PA-28R-201T,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,38701,0,0,CONT  ,TSIO360F     ,O360  ,1,COMMERCIAL PILOT,2889,300,NULL,NULL
19980115004979I,15-JAN-98,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,831WA,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19980116001399I,16-JAN-98,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-34,PA-34-200,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,44589,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,670,140,100,100
19980116001929I,16-JAN-98,OAKLAND,CA,METROPOLITAN OAKLAND INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,737,200,AMERICA WEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,186AW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19980116001989I,16-JAN-98,EASTON,MD,EASTON/NEWNAM FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",GULFSTREAM AEROSPACE,GULFSTREAM IV,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,888SQ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19980116002969I,16-JAN-98,VAN NUYS,CA,VAN NUYS,INCIDENT,NONE,ROLL-OUT (FIXED WING),GULFSTREAM AEROSPACE,GULFSTREAM IV,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,700GD,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,18000,2000,30,30
19980116003219I,16-JAN-98,ARLINGTON,TX,ARLINGTON MUNI,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-206,CE-206-U206B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3462L,0,0,CONT  ,IO520F       ,O520  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6860,NULL,NULL,NULL
19980116003309I,16-JAN-98,HOUMA,LA,HOUMA-TERREBONNE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-P,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,711HB,0,0,CONT  ,IO470L       ,O470  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,17760,530,NULL,NULL
19980116003799I,16-JAN-98,DENVER,CO,ROCKY MOUNTAIN METROPOLITAN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,LANCAIR,IV,P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,351DW,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,40,NULL,NULL
19980116006579I,16-JAN-98,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-46,PA-46-310P,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,106LB,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
19980117001969I,17-JAN-98,COLLEGE PLACE,WA,MARTIN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,731NZ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,500,NULL,NULL
19980117002129I,17-JAN-98,MONTEREY,CA,MONTEREY PENINSULA,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,501RJ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,260,18,NULL,NULL
19980117002639I,17-JAN-98,MINOT,ND,MINOT INTL,INCIDENT,NULL,PRACTICE TRAINING MENEUVERS,CESSNA,CE-150,CE-150-K,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,562GS,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,80,57,NULL,NULL
19980117003089I,17-JAN-98,NEW YORK,NY,LA GUARDIA,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MCDONNELL-DOUGLAS-BOEING,MD-80,81,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,812US,0,0,PWA   ,JT8D217      ,JT8   ,2,AIRLINE TRANSPORT,29358,1698,NULL,NULL
19980118001839I,18-JAN-98,BEVERLY,MA,BEVERLY MUNI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,PIPER,PA-34,PA-34-200T,QUODDY AIR,OTHER,AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,4516F,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4800,1000,NULL,NULL
19980118002079I,18-JAN-98,TWIN BRIDGES,MT,TWIN BRIDGES,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-320,CE-320-A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3012R,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1700,350,NULL,NULL
19980118002089I,18-JAN-98,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NULL,NORMAL CRUISE,GULSTM,GA-560,NULL,NULL,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,392QS,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19980118003269I,18-JAN-98,MIAMI,FL,OPA LOCKA WEST,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-210,CE-210-T210R,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6209U,0,0,CONT  ,TSIO520CE    ,O520  ,1,PRIVATE PILOT,2000,1000,NULL,NULL
19980118005319I,18-JAN-98,GALLUP,NM,GALLUP MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5236P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,350,4,NULL,NULL
19980118005429I,18-JAN-98,MESQUITE,TX,MESQUITE METRO,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,738DY,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,75,NULL,NULL,NULL
19980119001429I,19-JAN-98,LUBBOCK,TX,LUBBOCK PRESTON SMITH INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-210,CE-210-K,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8264M,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2700,1500,6,6
19980119002309I,19-JAN-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,300,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,17321,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19980119002979I,19-JAN-98,PRINEVILLE,OR,PRINEVILLE,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-150,CE-150-F,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,8472G,0,0,CONT  ,O200A        ,O200  ,1,STUDENT,15,15,5,5
19980119003059I,19-JAN-98,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,519DA,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19980119003249I,19-JAN-98,TUPELO,MS,TUPELO RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5685C,0,0,LYC   ,IO360A1B6    ,O360  ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19980119003319I,19-JAN-98,SABINE PASS,TX,NULL,INCIDENT,MINOR,POWER OFF VERTICAL LANDING/AUTOROTATE,BELL,BHT-206,BHT-206-L1,AMERICAN HELICOPTERS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,AIR TAXI FLIGHT FOLLOWING,2775D,0,0,ALLSN ,250C28       ,250C  ,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19980119005149I,19-JAN-98,MENA,AR,MENA INTERMOUNTAIN MUNI,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,CESSNA,CE-185,CE-185-F,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,185RP,0,0,CONT  ,IO520D       ,O520  ,1,COMMERCIAL PILOT,4710,8,NULL,NULL
19980109005769I,09-JAN-98,BURBANK,CA,BOB HOPE,INCIDENT,NULL,UNKNOWN,BOEING,737,300,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,610SW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19980109011939I,09-JAN-98,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,MINOR,CLIMB,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,2809W,0,0,PWA   ,JT8D15       ,JT8   ,3,AIRLINE TRANSPORT,16000,416,190,190
19980110000169I,10-JAN-98,MEKORYUK,AK,MEKORYUK,INCIDENT,SUBSTANTIAL,ROLL-OUT (FIXED WING),LOCKHEED,L-382,L-382-G,SOUTHERN AIR TRANSPORT INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,909SJ,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,13500,NULL,NULL,NULL
19980110001829I,10-JAN-98,WALLA WALLA,WA,WALLA WALLA RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-A36TC,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3822K,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2228,1505,NULL,NULL
19980110004389I,10-JAN-98,PHILADELPHIA,PA,NORTHEAST PHILADELPHIA,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-310,CE-310-Q,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,69622,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,3791,2320,NULL,NULL
19980110045809I,10-JAN-98,SAN FRANCISCO,CA,SAN FRANCISCO INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,AIRBUS,A320,230,LINEAS AEREAS COSTARRICENSES S A,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,981LR,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19980111003289I,11-JAN-98,BEASLEY,TX,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-25,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6462Z,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,72,70,NULL,NULL
19980111004579I,11-JAN-98,HAMPTON,VA,LANGLEY AFB,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1425T,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,1440,NULL,NULL,NULL
19980111005849I,11-JAN-98,LOMPOC,CA,LOMPOC,INCIDENT,MINOR,TO ABORTED (FIXED WING),CESSNA,CE-210,CE-210-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9648X,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19980112000279I,12-JAN-98,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-206,CE-206-U206G,NULL,EXECUTIVE,GENERAL OPERATING RULES,NONE,206BK,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6700,4000,NULL,NULL
19980112001089I,12-JAN-98,LONG BEACH,CA,LONG BEACH /DAUGHERTY FIELD/,INCIDENT,MINOR,HOVERING,HUGHES,HU-500,HU-500-N,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,952SD,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,4000,2500,NULL,NULL
19980112001419I,12-JAN-98,LITTLE ROCK,AR,ADAMS FIELD,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CITATION 550 II,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,550KE,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19980112004919I,12-JAN-98,MONONGAHELA,PA,ROSTRAVER,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,737QP,0,0,LYC   ,O320H2AD     ,O320  ,1,PRIVATE PILOT,175,80,NULL,NULL
19980112020379I,12-JAN-98,GOSHEN,IN,NULL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,200,VANGUARD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,209US,0,0,PWA   ,JT8D17A      ,JT8   ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19980113000899I,13-JAN-98,READING,PA,READING RGNL/CARL A SPAATZ FIELD,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-310,CE-310-R,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,1545G,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5600,3100,NULL,NULL
19980113002009I,13-JAN-98,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,DIAMOND,DIAMOND-20,DIAMOND-20-A1,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,104KS,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,450,5,NULL,NULL
19980113003499I,13-JAN-98,HUNTSVILLE,AL,HUNTSVILLE INTL-CARL T JONES FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5773Q,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
19980113004399I,13-JAN-98,RICHMOND,VA,RICHMOND INTL,INCIDENT,MINOR,POWER ON VERTICAL LANDING/ROTORCRAFT,BELL,BHT-206,BHT-206-B,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,828HA,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3955,3200,NULL,NULL
19980114001379I,14-JAN-98,KISSIMMEE,FL,KISSIMMEE GATEWAY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-34,PA-34-200T,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,3460M,0,0,CONT  ,TSIO360EB    ,O360  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,500,50,50,50
19980115001949I,15-JAN-98,HONG KONG,NULL,HONG KONG INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,747,100,POLAR AIR CARGO WORLDWIDE INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,3203Y,0,0,PWA   ,JT9D7A       ,JT9   ,4,AIRLINE TRANSPORT,15527,1609,129,129
19980115002619I,15-JAN-98,EVANSVILLE,IN,EVANSVILLE RGNL,INCIDENT,NULL,FINAL APPROACH,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,NULL,TRANS STATES AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,423AM,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3200,NULL,NULL,NULL
19980115003039I,15-JAN-98,MESA,AZ,FALCON FLD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-337,CE-337-T337G,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,30GP ,0,0,CONT  ,TSIO360C     ,O360  ,2,PRIVATE PILOT,1790,25,25,25
19980115003239I,15-JAN-98,GULFPORT,MS,GULFPORT-BILOXI INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5310P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1800,800,NULL,NULL
19980115004689I,15-JAN-98,EMPORIA,KS,EMPORIA MUNI,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-28R,PA-28R-201T,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,38701,0,0,CONT  ,TSIO360F     ,O360  ,1,COMMERCIAL PILOT,2889,300,NULL,NULL
