aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19840102022199I,02-JAN-84,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,PIPER,PA-34,PA-34-200T,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2930V,0,0,CONT  ,TSIO360E     ,O360  ,2,COMMERCIAL PILOT,1390,27,21,21
19840103002689I,03-JAN-84,CHEEKTOWAGA,NY,BUFFALO NIAGARA INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-23,PA-23-250,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,63796,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,4200,960,20,20
19840103002699I,03-JAN-84,CASA GRANDE,AZ,TRI-CITIES,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),BEECH,BE-35,BE-35-C33A,NULL,INSTRUCTION,PILOT SCHOOLS,VISUAL FLIGHT RULES,6311Z,0,0,CONT  ,IO520BA      ,O520  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8300,500,90,90
19840103002709I,03-JAN-84,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,727,200,REPUBLIC AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NONE,721RC,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19840103002719I,03-JAN-84,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,OTHER GROUND OPERATIONS,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,MIDSTATE AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NONE,188MA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19840103002729I,03-JAN-84,CAPE GIRARDEAU,MO,CAPE GIRARDEAU RGNL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4511E,0,0,LYC   ,O320H2AD     ,O320  ,1,PRIVATE PILOT,104,20,2,2
19840103002739I,03-JAN-84,GALVESTON,TX,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,HS-BAE SYSTEMS,125-HAWKER,400,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,XALOV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,11000,4500,90,90
19840103008049I,03-JAN-84,UKIAH,CA,UKIAH MUNI,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BLANCA,BL-7,BL-7-ECA,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,36243,0,0,LYC   ,O235C1       ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4000,50,10,10
19840104002749I,04-JAN-84,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-10,10,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1810U,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19840104002759I,04-JAN-84,WASHINGTON,MO,NEOSHO HUGH ROBINSON,INCIDENT,MINOR,ROLL-OUT (FIXED WING),GULSTM,GA-AA,GA-AA-1C,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9922U,0,0,NULL,NULL,NULL,1,STUDENT,34,10,10,10
19840104002769I,04-JAN-84,FORT LAUDERDALE,FL,EXECUTIVE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-340,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1022W,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,NULL,0,0,0
19840104002779I,04-JAN-84,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,NORMAL CRUISE,FAIRCHILD,FH-227,NULL,BRITT AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,382BA,0,0,RROYCE,DART5327     ,DART  ,2,AIRLINE TRANSPORT,NULL,0,0,0
19840104008059I,04-JAN-84,CAMARILLO,CA,CAMARILLO,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7610X,0,0,LYC   ,O540J3C5     ,O540  ,1,PRIVATE PILOT,500,250,7,7
19840104008069I,04-JAN-84,HAYWARD,CA,NULL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,201BH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1700,1100,30,30
19840105002789I,05-JAN-84,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),GULSTM,GA-690,GA-690-A,NULL,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,57116,0,0,ARSRCH,TPE3315      ,TPE331,2,COMMERCIAL PILOT,20000,4500,75,75
19840105002799I,05-JAN-84,ALBANY,NY,ALBANY INTL,INCIDENT,NULL,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,PIPER,PA-31,NULL,AIR VERMONT INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,77AL ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3100,750,350,350
19840105002809I,05-JAN-84,CLINTON,MD,JOINT BASE ANDREWS,INCIDENT,SUBSTANTIAL,STARTING ENGINES,BEECH,BE-23,BE-23-A2319,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5951S,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1700,200,50,50
19840105008079I,05-JAN-84,VERO BEACH,FL,VERO BEACH MUNI,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-38,PA-38-112,NULL,INSTRUCTION,PILOT SCHOOLS,NONE,2433B,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,23,10,10,10
19840105008089I,05-JAN-84,TORONTO,NULL,TORONTO INTL,INCIDENT,NULL,OTHER GROUND OPERATIONS,BOEING,737,200,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,311AU,0,1,PWA   ,JT8*         ,JT8   ,2,AIRLINE TRANSPORT,NULL,0,0,0
19840105008099I,05-JAN-84,JACKSON,MS,JACKSON-EVERS INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-44,PA-44-180,GENERAL AVIATION SERVICES INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,2232U,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,1800,50,50,50
19840105015309I,05-JAN-84,WINNER,SD,BOB WILEY FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-T210M,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,761WU,0,0,CONT  ,TSIO520R     ,O520  ,1,PRIVATE PILOT,1437,830,49,49
19840105015359I,05-JAN-84,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,CESSNA,CE-340,CE-340-A,NULL,EXECUTIVE,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,2671X,0,0,CONT  ,TSIO520NB    ,O520  ,2,COMMERCIAL PILOT,5000,1100,60,60
19840105025199I,05-JAN-84,SEATTLE,WA,SEATTLE-TACOMA,INCIDENT,MINOR,FINAL APPROACH,BOEING,727,100,ALASKA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,766AS,0,0,PWA   ,JT8D7        ,JT8   ,3,AIRLINE TRANSPORT,10100,0,247,247
19840106002819I,06-JAN-84,SIDNEY,NY,SIDNEY MUNI,INCIDENT,MINOR,CLIMB,DE HAVILLAND-BOMBARDIER,DHC-114,DHC-114-2X,DELAWARE AVIATION LLC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,507FW,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,3975,200,75,75
19840106002829I,06-JAN-84,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,NULL,WESTERN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,2812W,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19840106009369I,06-JAN-84,LINCOLN,IL,LINCOLN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-182,CE-182-K,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2776Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,150,50,50,50
19840106009399I,06-JAN-84,COLUMBUS,OH,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-17,BL-17-30A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,14798,0,0,CONT  ,IO520K       ,O520  ,1,PRIVATE PILOT,500,20,15,15
19840106009409I,06-JAN-84,NEW BEDFORD,MA,NEWBEDFORD MUNI,INCIDENT,MINOR,TO ABORTED (FIXED WING),GULSTM,GA-690,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,9223N,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,4700,80,80,80
19840106022149I,06-JAN-84,MESA,AZ,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-G,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4264L,0,0,CONT  ,O300C        ,O300  ,1,PRIVATE PILOT,1500,300,4,4
19840107002839I,07-JAN-84,BALTIMORE,MD,NULL,INCIDENT,UNKNOWN,ROLL-OUT (FIXED WING),PIPER,PA-44,PA-44-180,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8322S,0,0,LYC   ,O360E1A6     ,O360  ,2,PRIVATE PILOT,1096,2,1,1
19840107009419I,07-JAN-84,PAYSON,AZ,PAYSON,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-B36TC,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6624N,0,0,CONT  ,TSIO520UB    ,O520  ,1,COMMERCIAL PILOT,1200,200,6,6
19840107009949I,07-JAN-84,PLAINFIELD,IL,JOLIET RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6267R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,249,50,4,4
19840107009989I,07-JAN-84,NORTH VERNON,IN,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4639D,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,950,400,75,75
19840107010059I,07-JAN-84,NEWCASTLE,WY,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-175,CE-175-A,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6914E,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1619,10,10,10
19840107010109I,07-JAN-84,TULSA,OK,TULSA INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-45,BE-45-T34A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,91DS ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2600,350,10,10
19840107010129I,07-JAN-84,LINCOLN,NE,LINCOLN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,63374,0,0,LYC   ,O320D2J      ,O320  ,1,PRIVATE PILOT,62,4,4,4
19840107010219I,07-JAN-84,COLDWATER,MI,BRANCH COUNTY MEMORIAL,INCIDENT,NULL,ROLL-OUT (FIXED WING),QAC,QUICKIE,Q2,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,82DG ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,2168,22,19,19
19840107010269I,07-JAN-84,ROCHESTER,MN,ROCHESTER INTL,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-28,PA-28-151,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,8620E,0,0,LYC   ,O320E2D      ,O320  ,1,STUDENT,35,13,13,13
19840107010299I,07-JAN-84,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,11486,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,5000,950,100,100
19840107010339I,07-JAN-84,BERKELEY,MO,LAMBERT-ST LOUIS INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),LEARJET-BOMBARDIER,LEARJET 24,NULL,EXECUTIVE AVIATION INC OF DETROIT,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,16CP ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8000,3000,250,250
19840107019539I,07-JAN-84,LANCASTER,PA,LANCASTER,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-60,PA-60-601B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,95240,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,3000,11,11,11
19840107022639I,07-JAN-84,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-24,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7667P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2000,100,12,12
19840107036079I,07-JAN-84,TRUMAN,MN,FAIRMONT MUNI,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-150,CE-150-L,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5447Q,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,60,60,9,9
19840108010369I,08-JAN-84,OSCEOLA,WI,L O SIMENSTAD MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-J3C,PA-J3C-65,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,88562,0,0,CONT  ,A758         ,A75   ,1,PRIVATE PILOT,159,4,4,4
19840108010389I,08-JAN-84,HOBSON,MT,LEWISTOWN MUNI,INCIDENT,MINOR,HOVERING,HUGHES,HU-269,HU-269-A1,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,8940F,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2636,33,33,33
19840108010409I,08-JAN-84,LA PORTE,TX,LA PORTE MUNI,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),BEECH,BE-35,BE-35-33,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,753MD,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,230,85,6,6
19840108010429I,08-JAN-84,PEORIA,IL,GENERAL DOWNING - PEORIA INTL,INCIDENT,NULL,CLIMB,FAIRCHILD,FH-227,B,BRITT AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4128 ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19840108072289I,08-JAN-84,MC KINNEY,TX,COLLIN COUNTY REGIONAL AT MC KINNEY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6724V,0,0,CONT  ,IO520*       ,O520  ,1,PRIVATE PILOT,178,60,10,10
19840109002319I,09-JAN-84,SALT LAKE CITY,UT,SALT LAKE INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,LEARJET-BOMBARDIER,LEARJET 35,NULL,ASTAR AIR CARGO INC,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,9HM  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7300,500,150,150
19840109010439I,09-JAN-84,SANTA MONICA,CA,SANTA MONICA MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,9597U,0,0,CONT  ,TSIO360GB    ,O360  ,1,PRIVATE PILOT,1100,500,50,50
19840109010479I,09-JAN-84,PERU,IN,KOKOMO MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8222Y,0,0,LYC   ,O360A4M      ,O360  ,1,COMMERCIAL PILOT,1715,300,46,46
19840109010509I,09-JAN-84,YALE,MI,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-177,CE-177-RG,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,35936,0,0,LYC   ,IO360A1B6    ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1686,75,0,0
19840109010539I,09-JAN-84,CINCINNATI,OH,CINCINNATI MUNI AIRPORT LUNKEN FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3681D,0,0,CONT  ,O470M        ,O470  ,2,PRIVATE PILOT,1500,250,10,10
19840109010599I,09-JAN-84,CHESTERFIELD,MO,SPIRIT OF ST LOUIS,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-18,BE-18-G18S,FALCON AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,9990R,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2850,10,10,10
19840109010659I,09-JAN-84,BOISE,ID,BOISE AIR TERMINAL/GOWEN FLD,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,PIPER,PA-60,PA-60-601,REGIONAL EXPRESS CO,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,999KS,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,3900,130,60,60
19840109015289I,09-JAN-84,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),LEARJET-BOMBARDIER,LEARJET 36,A,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,978E ,0,0,ARSRCH,TFE73122B    ,TFE731,2,AIRLINE TRANSPORT,8500,400,150,150
19840110002329I,10-JAN-84,FORT LAUDERDALE,FL,EXECUTIVE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-J,NULL,"ILLEGAL DRUG, STOLEN AIRCRAFT, ETC.",GENERAL OPERATING RULES,VISUAL FLIGHT RULES,12DS ,0,0,CONT  ,IO470U       ,O470  ,2,NULL,NULL,0,0,0
19840110010699I,10-JAN-84,PLAINFIELD,IL,JOLIET RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-161,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8258N,0,0,LYC   ,O320D3G      ,O320  ,1,PRIVATE PILOT,87,7,7,7
19840110010769I,10-JAN-84,HOBBS,NM,LEA COUNTY RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210M,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,699CT,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6000,2800,6,6
19840110065009I,10-JAN-84,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,NULL,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,MCDONNELL-DOUGLAS-BOEING,DC-9,NULL,AEROMEXICO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,XAAMF,0,4,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19840111002339I,11-JAN-84,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-200,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3669Z,0,0,PWA   ,PT6A41       ,PT6   ,2,AIRLINE TRANSPORT,11000,600,150,150
19840111002349I,11-JAN-84,TOMBALL,TX,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-76,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6709Y,0,0,LYC   ,O360A1G      ,O360  ,2,COMMERCIAL PILOT,765,11,11,11
19840111002359I,11-JAN-84,PHILADELPHIA,PA,PHILADELPHIA INTL,INCIDENT,UNKNOWN,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-226,SA-226-TC,AVAIR INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,268AV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7200,1400,170,170
19840111002369I,11-JAN-84,ASPEN,CO,GUNNISON-CRESTED BUTTE RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-23,PA-23-250,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,62508,0,0,LYC   ,IO540C4B5    ,O540  ,2,PRIVATE PILOT,1600,40,32,32
19840111010809I,11-JAN-84,OLD TOWN,ME,DEWITT,INCIDENT,MINOR,TO ABORTED (FIXED WING),BEECH,BE-200,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,18454,0,0,PWA   ,PT6A41       ,PT6   ,2,AIRLINE TRANSPORT,8200,28,28,28
19840111010879I,11-JAN-84,SAN FRANCISCO,CA,SAN FRANCISCO INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,747,NULL,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4729U,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,13124,2296,138,138
