aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19890103006239I,03-JAN-89,COOLIDGE,AZ,COOLIDGE MUNI,INCIDENT,NULL,PARACHUTE JUMPING,BEECH,BE-18,BE-18-C45H,NULL,OTHER,PARACHUTE JUMPING,NONE,3657G,0,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19890103007559I,03-JAN-89,SONOMA,CA,SONOMA SKYPARK,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-150,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3765Z,0,0,LYC   ,O320A2A      ,O320  ,1,PRIVATE PILOT,225,127,20,20
19890103007709I,03-JAN-89,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-170,CE-170-B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8172A,0,0,CONT  ,C1452        ,C145  ,1,PRIVATE PILOT,1400,520,6,6
19890103008149I,03-JAN-89,CARLSBAD,CA,MC CLELLAN-PALOMAR,INCIDENT,NULL,SIMULATED FORCED LANDING/TAKEOFF,BEECH,BE-76,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1819B,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1250,125,20,20
19890103009569I,03-JAN-89,FLAGSTAFF,AZ,FLAGSTAFF PULLIAM,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",DE HAVILLAND-BOMBARDIER,DASH 8,100,AMERICA WEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,804AW,0,0,PWA   ,PW120        ,120   ,2,AIRLINE TRANSPORT,10462,263,215,215
19890103036459I,03-JAN-89,TAMPA,FL,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4745B,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,NULL,NULL,NULL,NULL
19890104005569I,04-JAN-89,NEW YORK,NY,JOHN F KENNEDY INTL,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),SWEARINGEN-FAIRCHILD,SA-226,SA-226-AT,SOUNDAIR EXPRESS,AIR TAXI (SCHEDULED- NOT COMMUTER),FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,CGFAP,0,0,GARRTT,TPE331*      ,TPE331,2,UNKNOWN/FOREIGN,2500,1100,250,250
19890104005639I,04-JAN-89,DALLESPORT,WA,NULL,INCIDENT,SUBSTANTIAL,STARTING ENGINES,CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,13487,0,0,LYC   ,O320E2D      ,O320  ,1,PRIVATE PILOT,350,300,15,15
19890104006279I,04-JAN-89,WHITE PLAINS,NY,WESTCHESTER COUNTY,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,GULSTM,GA-1159,GA-1159-B,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,2607 ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,14500,4000,90,90
19890104008369I,04-JAN-89,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,200,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,517PE,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19890104008479I,04-JAN-89,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,MCDONNELL-DOUGLAS-BOEING,DC-9,32,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,536TX,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19890104008829I,04-JAN-89,PLYMOUTH,IN,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-L,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,42817,0,0,CONT  ,O470R        ,O470  ,1,PRIVATE PILOT,853,689,27,27
19890104015369I,04-JAN-89,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,LOCKHEED,L-1011 TRISTAR,NULL,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,723DA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,18000,4000,150,150
19890104022679I,04-JAN-89,OBERLIN,OH,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BLANCA,BL-7,BL-7-ECA,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,123DA,0,0,LYC   ,O235C1       ,O235  ,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19890104029779I,04-JAN-89,HAYWARD,WI,SAWYER COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-150,CE-150-J,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,50793,0,0,CONT  ,O200A        ,O200  ,1,STUDENT,53,52,16,16
19890105004249I,05-JAN-89,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,PIPER,PA-23,PA-23-250,BLUE RIDGE AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,5818Y,0,0,LYC   ,TIO540*      ,O540  ,2,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19890105005979I,05-JAN-89,GEORGETOWN,TX,GEORGETOWN MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-24,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6167P,0,0,LYC   ,O360A1A      ,O360  ,1,PRIVATE PILOT,900,700,35,35
19890105006749I,05-JAN-89,FULTON,NY,MABEN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,94105,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,18,18,18,18
19890105007039I,05-JAN-89,MEDFORD,OR,ROGUE VALLEY INTL - MEDFORD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,DE HAVILLAND-BOMBARDIER,DASH 8,100,HORIZON AIR INDUSTRIES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,822PH,0,0,PWA   ,PW120        ,120   ,2,AIRLINE TRANSPORT,7700,1800,160,160
19890105007449I,05-JAN-89,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,FINAL APPROACH,PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,3310P,0,0,LYC   ,IO360C1C     ,O360  ,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
19890105007499I,05-JAN-89,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",SWEARINGEN-FAIRCHILD,SA-26,SA-26-T,NULL,OTHER,GENERAL OPERATING RULES,NONE,187Z ,0,0,PWA   ,PT6A28       ,PT6   ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11000,800,45,45
19890105007529I,05-JAN-89,PORTLAND,OR,PORTLAND INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,DE HAVILLAND-BOMBARDIER,DASH 8,100,HORIZON AIR INDUSTRIES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,814PH,0,0,PWA   ,PW120A       ,120   ,2,AIRLINE TRANSPORT,8000,1600,200,200
19890105029419I,05-JAN-89,SAN DIEGO,CA,MONTGOMERY FIELD,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,GLASAIR,GLASAIR-SH2,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,108PB,0,0,LYC   ,O320D2A      ,O320  ,1,COMMERCIAL PILOT,7800,516,30,30
19890106005309I,06-JAN-89,VERO BEACH,FL,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5996B,0,0,CONT  ,O470L        ,O470  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
19890106005409I,06-JAN-89,HARTFORD,CT,HARTFORD-BRAINARD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-34,PA-34-220T,CHESTER AIRPORT INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,83490,0,0,CONT  ,TSIO360KB    ,O360  ,2,COMMERCIAL PILOT,1600,75,45,45
19890106006439I,06-JAN-89,ELY,NV,ELY ARPT /YELLAND FLD/,INCIDENT,MINOR,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,SKYWEST AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,26902,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4343,2093,185,185
19890106006699I,06-JAN-89,ARCADIA,FL,ARCADIA MUNI,INCIDENT,MINOR,STARTING ENGINES,CESSNA,CE-152,CE-152-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4888A,0,0,LYC   ,O235*        ,O235  ,1,STUDENT,60,60,18,18
19890106006999I,06-JAN-89,LOS ANGELES,CA,NULL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,300,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,393US,0,0,CFMINT,CFM563B2     ,CFM56 ,2,NULL,NULL,NULL,NULL,NULL
19890106007549I,06-JAN-89,JUNEAU,AK,JUNEAU INTL,INCIDENT,NULL,NORMAL CRUISE,DE HAVILLAND-BOMBARDIER,DHC-2,NULL,CHANNEL FLYING INC,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,62873,0,0,PWA   ,R985*        ,R985  ,1,COMMERCIAL PILOT,5950,500,145,145
19890106007769I,06-JAN-89,WASHINGTON,DC,WASHINGTON DULLES INTL,INCIDENT,NULL,TAKEOFF GROUND ROLL,DASSAULT AVIATION,FALCON 10-100,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1892S,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5000,1165,67,67
19890106008139I,06-JAN-89,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,NULL,DESCENT,HS-BAE SYSTEMS,125-HAWKER,400,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,141JL,0,0,GARRTT,TFE731*      ,TFE731,2,AIRLINE TRANSPORT,12600,500,150,150
19890106008769I,06-JAN-89,SCOTTS VALLEY,CA,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,GLOBE,GC-1,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,80568,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,950,125,10,10
19890106011799I,06-JAN-89,DES MOINES,IA,DES MOINES INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,GULSTM,GA-680,GA-680-FL,SUBURBAN AIR FREIGHT INC,OTHER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,9011N,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19890106016619I,06-JAN-89,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,NULL,CLIMB,AIRBUS,A300,B4-200,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,225EA,0,0,GE    ,CF6*         ,CF6   ,2,AIRLINE TRANSPORT,12308,528,NULL,NULL
19890106024249I,06-JAN-89,VALKARIA,FL,VALKARIA,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-P,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,13WW ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1200,50,30,30
19890106029019I,06-JAN-89,OXNARD,CA,OXNARD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-77,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,37259,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,20,20,14,14
19890107005259I,07-JAN-89,NULL,AK,NULL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,CESSNA,CE-208,NULL,MARKAIR EXPRESS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,9555F,0,0,PWA   ,PT6A114      ,PT6   ,1,COMMERCIAL PILOT,6500,850,150,150
19890107005379I,07-JAN-89,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BOEING,727,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7027U,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19890107005549I,07-JAN-89,SPARTA,WI,SPARTA/FORT MC COY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-95,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8294D,0,0,LYC   ,O360A1A      ,O360  ,2,PRIVATE PILOT,3830,230,10,10
19890107006109I,07-JAN-89,MC KINNEY,TX,COLLIN COUNTY RGNL AT MC KINNEY,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-95,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9628R,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,14500,28,6,6
19890107006369I,07-JAN-89,JUNCTION,TX,KIMBLE COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-J,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5200Q,0,0,CONT  ,IO520J       ,O520  ,1,PRIVATE PILOT,500,250,15,15
19890107006409I,07-JAN-89,HONOLULU,HI,HONOLULU INTL,INCIDENT,NULL,TO ABORTED (FIXED WING),BOEING,747,200B,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,610PE,0,0,PWA   ,JT9D7F       ,JT9   ,4,AIRLINE TRANSPORT,NULL,610,40,40
19890107006689I,07-JAN-89,FRESNO,CA,FRESNO YOSEMITE INTL,INCIDENT,NULL,CLIMB,SHORTS-BOMBARDIER,360,NULL,WESTAIR COMMUTER AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,617FB,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7500,275,90,90
19890107007019I,07-JAN-89,NULL,VI,NULL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",AIRBUS,A310,320,PAN AMERICAN WORLD AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,817PA,0,2,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19890107007089I,07-JAN-89,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,RAYTHEON,1900,C-1,ALLEGHENY AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,31704,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19890107007361I,07-JAN-89,LANCASTER,TX,LANCASTER RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CHNCVGT,F4U,F4U-4,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9964Z,0,0,PWA   ,R2800*       ,R2800 ,1,COMMERCIAL PILOT,12000,600,1,1
19890107007362I,07-JAN-89,LANCASTER,TX,LANCASTER RGNL,INCIDENT,MINOR,IDLING ENGINES,CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,62287,0,0,LYC   ,O320D2J      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2100,400,25,25
19890107008969I,07-JAN-89,WADSWORTH,NV,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6390B,0,0,CONT  ,O470L        ,O470  ,1,PRIVATE PILOT,105,5,5,5
