aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19860102003129I,02-JAN-86,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,DESCENT,BOEING,727,200,WESTERN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,291WA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860102003259I,02-JAN-86,LINCOLN,NE,LINCOLN MUNI,INCIDENT,NULL,CLIMB,LOCKHEED,L-1011 TRISTAR,NULL,ATA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,190AT,0,0,RROYCE,RB21122*     ,RB211 ,3,AIRLINE TRANSPORT,7000,600,150,150
19860102003299I,02-JAN-86,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,CLIMB,BOEING,737,200,WESTERN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4518W,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860102003839I,02-JAN-86,COLUMBUS,MS,COLUMBUS-LOWNDES COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,89904,0,0,NULL,NULL,NULL,1,STUDENT,88,88,11,11
19860102009709I,02-JAN-86,PLAINVILLE,CT,ROBERTSON FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7567V,0,0,LYC   ,IO360A1B6    ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1191,374,41,41
19860102017189I,02-JAN-86,OLATHE,KS,JOHNSON COUNTY EXECUTIVE,INCIDENT,SUBSTANTIAL,STARTING ENGINES,CESSNA,CE-185,CE-185-F,NULL,OTHER,AIR TAXI/COMMUTER,NONE,7225N,0,0,CONT  ,IO520D       ,O520  ,1,PILOT NOT CERTIFICATED,0,0,0,0
19860102023279I,02-JAN-86,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),DOUG,DC-3,DC-3-CS1C3G,RHOADES AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,140JR,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,26000,8000,210,210
19860102026139I,02-JAN-86,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,NULL,ROLL-OUT (FIXED WING),MCDONNELL-DOUGLAS-BOEING,DC-10,10,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,101AA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,18950,2466,125,125
19860103004169I,03-JAN-86,BILLINGS,MT,BILLINGS LOGAN INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-441,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,140MP,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860103006139I,03-JAN-86,HUNTINGBURG,IN,NULL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,DC-8,61F,INTERSTATE AIRLINES INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,750UP,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860103006239I,03-JAN-86,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-402,CE-402-B,MIDWEST EXECUTIVE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,29517,0,0,CONT  ,TSIO520E     ,O520  ,2,COMMERCIAL PILOT,2400,15,10,10
19860103009639I,03-JAN-86,LUBBOCK,TX,LUBBOCK PRESTON SMITH INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-L,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,700LK,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,689,101,25,25
19860103012569I,03-JAN-86,NULL,AZ,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-38,PA-38-112,NULL,OTHER,GENERAL OPERATING RULES,NONE,2343N,0,0,LYC   ,O235L2C      ,O235  ,1,COMMERCIAL PILOT,3000,35,10,10
19860103068529I,03-JAN-86,DALLAS,TX,DALLAS LOVE FIELD,INCIDENT,SUBSTANTIAL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,737,200,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,86SW ,0,0,PWA   ,JT8D9A       ,JT8   ,2,AIRLINE TRANSPORT,0,0,0,0
19860104002799I,04-JAN-86,SAINT LOUIS,MO,SPIRIT OF ST LOUIS,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",QAC,QUICKIE,Q200,NULL,OTHER,GENERAL OPERATING RULES,NONE,2NF  ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,125,0,0,0
19860104003089I,04-JAN-86,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-V35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9598Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1900,1400,10,10
19860104003229I,04-JAN-86,TEXARKANA,AR,TEXARKANA RGNL-WEBB FIELD,INCIDENT,NULL,IN TRAFFIC PATTERN-CIRCLING,CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,63289,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,340,200,3,3
19860104010859I,04-JAN-86,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,MINOR,CLIMB,LOCKHEED,L-188 ELECTRA,C,CAM AIR INTERNATIONAL INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4465F,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,NULL,142,142
19860104011349I,04-JAN-86,RICHLANDS,VA,FOSTER FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-P210N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3799P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,700,50,50,50
19860104033829I,04-JAN-86,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,9010U,0,0,PWA   ,JT8*         ,JT8   ,2,AIRLINE TRANSPORT,0,0,0,0
19860104071239I,04-JAN-86,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-58,BE-58-TC,MIDAMERICA JET INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,2580A,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,7200,2000,120,120
19860105002809I,05-JAN-86,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,757,200,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,506EA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860105003039I,05-JAN-86,JACKSON,TN,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-177,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3473T,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,506,72,63,63
19860105003179I,05-JAN-86,FAIRFIELD,IL,FAIRFIELD MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-F,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9321M,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,310,120,29,29
19860105003249I,05-JAN-86,HELENA,MT,HELENA RGNL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,737,NULL,WESTERN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4512W,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860106002579I,06-JAN-86,GREENSBORO,NC,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CANADAIR-BOMBARDIER,CL-44,D4,SKY LEASE I INC,SCHEDULED AIR CARRIER,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,100BB,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,14400,5500,100,100
19860106002899I,06-JAN-86,PAYETTE,ID,PAYETTE MUNI,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",STNSON,SR-108,SR-108-2,NULL,OTHER,GENERAL OPERATING RULES,NONE,8706K,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,150,13,13,13
19860106002929I,06-JAN-86,JOPLIN,MO,JOPLIN RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-226,SA-226-TC,AIR MIDWEST INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,509SS,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860106003119I,06-JAN-86,GAITHERSBURG,MD,MONTGOMERY COUNTY AIRPARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,94214,0,0,NULL,NULL,NULL,1,STUDENT,26,24,15,15
19860106003169I,06-JAN-86,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,NULL,CLIMB,BOEING,727,100,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,856TW,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860106003439I,06-JAN-86,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BEECH,BE-35,BE-35-33,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,697V ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,210,1,1,1
19860106003869I,06-JAN-86,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,RAYTHEON,99,NULL,MALL AIRWAYS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,299CA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3900,1350,300,300
19860106004449I,06-JAN-86,GRAND JUNCTION,CO,GRAND JUNCTION REGIONAL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CITATION 500 I,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,2BT  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,1000,3000,80,80
19860107002909I,07-JAN-86,CLEVELAND,OH,NULL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-9,51,REPUBLIC AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,770NC,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860107003069I,07-JAN-86,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NULL,CLIMB,BOEING,767,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,619UA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860107003329I,07-JAN-86,FORT COLLINS,CO,FORT COLLINS-LOVELAND MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GROB,GROB-G109,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,109FH,0,0,NULL,NULL,NULL,1,STUDENT,76,30,6,6
19860107003339I,07-JAN-86,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),SWEARINGEN-FAIRCHILD,SA-226,SA-226-TC,AIR MIDWEST INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,244AM,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860107003359I,07-JAN-86,STONY FORK,PA,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-30,NULL,MILLARDAIR LTD,AIR TAXI (NON-SCHEDULED),FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,CFGFI,0,0,LYC   ,IO320*       ,O320  ,2,COMMERCIAL PILOT,1650,400,50,50
19860107003609I,07-JAN-86,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,61605,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,70,NULL,NULL
19860107003739I,07-JAN-86,MEMPHIS,TN,MEMPHIS INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,7336R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,580,35,35,35
19860107011299I,07-JAN-86,GREEN BAY,WI,AUSTIN STRAUBEL INTL,INCIDENT,MINOR,TO ABORTED (FIXED WING),PIPER,PA-28,PA-28-140,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,5330F,0,0,LYC   ,O320E2D      ,O320  ,1,STUDENT,38,38,5,5
19860107012369I,07-JAN-86,SAN JUAN,PR,SAN JUAN INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,200,MIDWAY AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,81AF ,0,0,PWA   ,JT8*         ,JT8   ,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860108001169I,08-JAN-86,FRESNO,CA,FRESNO YOSEMITE INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-210,CE-210-P210N,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,734HN,0,0,CONT  ,TSIO520P     ,O520  ,1,AIRLINE TRANSPORT,5600,500,50,50
19860108003019I,08-JAN-86,TETERBORO,NJ,TETERBORO,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8351W,0,0,LYC   ,O320D3G      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,670,450,220,220
19860108003049I,08-JAN-86,DANBURY,CT,DANBURY MUNI,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-J,NULL,OTHER,GENERAL OPERATING RULES,NONE,4101H,0,0,LYC   ,IO360A3B6    ,O360  ,1,PRIVATE PILOT,7000,5000,100,100
19860108003159I,08-JAN-86,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,MINOR,CLIMB,BOEING,727,100,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,889TW,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860108003219I,08-JAN-86,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,737,200,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,61SW ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860108003289I,08-JAN-86,LINCOLN,NE,LINCOLN MUNI,INCIDENT,NULL,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-J,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,1156W,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,700,180,10,10
19860108003539I,08-JAN-86,MORAN,TX,ABILENE RGNL,INCIDENT,NULL,NORMAL CRUISE,GULFSTREAM AEROSPACE,GULFSTREAM I,NULL,CHAPARRAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,245CA,0,0,RROYCE,DART5298X    ,DART  ,2,AIRLINE TRANSPORT,8500,218,218,218
19860108003619I,08-JAN-86,BLOOMINGTON,IN,MONROE COUNTY,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,69144,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,28,28,26,26
19860108004139I,08-JAN-86,OAKLAND,CA,METROPOLITAN OAKLAND INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),TCRAFT,21,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,2004H,0,0,LYC   ,O235L2C      ,O235  ,1,STUDENT,19,19,19,19
19860108013839I,08-JAN-86,MADISON,CA,HAYES,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,GRUMAN,G-164,G-164-B,NULL,AERIAL APPLICATOR,AGRICULTURAL,NONE,6689K,0,0,PWA   ,R1340AN1     ,R1340 ,1,COMMERCIAL PILOT,14000,11000,250,250
19860108015929I,08-JAN-86,SPRINGDALE,AR,SPRINGDALE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6618X,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,7000,3,3,3
19860108038729I,08-JAN-86,TAUNTON,MA,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-172,CE-172-D,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,2848U,0,0,CONT  ,O300D        ,O300  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,820,340,30,30
19860109003239I,09-JAN-86,WILMINGTON,DE,NEW CASTLE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-58,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6377M,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6500,200,10,10
19860109003629I,09-JAN-86,NEW ORLEANS,LA,LOUIS ARMSTRONG NEW ORLEANS INTL,INCIDENT,MINOR,CLIMB,EMBRAER,EMB-110 BANDEIRANTE,P1,ROYALE AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,699RA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2859,690,180,180
19860109003649I,09-JAN-86,BETHEL,AK,NULL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-185,CE-185-F,RUSTS FLYING SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NONE,4232Q,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,10150,1000,25,25
19860109006219I,09-JAN-86,LAFAYETTE,LA,LAFAYETTE RGNL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-200,NULL,PETROLEUM HELICOPTERS,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,30PH ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11850,950,90,90
19860109009359I,09-JAN-86,MEMPHIS,TN,MEMPHIS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,403DA,0,0,PWA   ,JT8D15       ,JT8   ,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19860109054609I,09-JAN-86,INDIANAPOLIS,IN,NULL,INCIDENT,NULL,CLIMB,NULL,NULL,NULL,PAN AMERICAN WORLD AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,NR476,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,0,0,0,0
19860110003079I,10-JAN-86,LAKEVIEW,OR,LAKE COUNTY,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,MD-80,81,HAWAIIAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,819HA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,0,5000,0,0
19860110003589I,10-JAN-86,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8867E,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,12000,2315,215,215
19860110003849I,10-JAN-86,LITTLE ROCK,AR,ADAMS FIELD,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,2662R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,240,60,30,30
