aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19970113004779I,13-JAN-97,AMARILLO,TX,RICK HUSBAND AMARILLO INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,500,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,521SW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,11305,4217,NULL,NULL
19970113026179I,13-JAN-97,JOSEPHINE,TX,NULL,INCIDENT,NULL,LOW LEVEL OPERATIONS,CESSNA,CE-188,CE-188-B,AERIAL FARMER INC,AERIAL APPLICATOR,AGRICULTURAL,NONE,4912Q,0,0,CONT  ,IO520*       ,O520  ,1,COMMERCIAL PILOT,4617,NULL,NULL,NULL
19970114002299I,14-JAN-97,FLORENCE,SC,FLORENCE RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28R,PA-28R-180,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7680J,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,1500,NULL,NULL
19970114002379I,14-JAN-97,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,MD-90,30,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,916DN,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,9954,2168,109,109
19970114002839I,14-JAN-97,OMAHA,NE,NULL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-9,32,MIDWEST AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,203ME,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19970114003029I,14-JAN-97,OIL CITY,PA,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,98125,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,143,42,8,8
19970114005099I,14-JAN-97,AMBLER,PA,NULL,INCIDENT,NULL,CLIMB,DE HAVILLAND-BOMBARDIER,DASH 8,100,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,713M ,0,0,PWA   ,PW120A       ,120   ,2,AIRLINE TRANSPORT,10000,480,25,25
19970115000489I,15-JAN-97,ELKINS,WV,ELKINS-RANDOLPH CO-JENNINGS RANDOLPH FLD,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-G,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,9119V,0,0,LYC   ,O360A1D      ,O360  ,1,PRIVATE PILOT,NULL,1160,20,20
19970115002239I,15-JAN-97,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-Q,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4853N,0,0,CONT  ,O470U        ,O470  ,1,NULL,NULL,NULL,NULL,NULL
19970115002999I,15-JAN-97,ROCHESTER,NH,SKYHAVEN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,AVID,AVID FLYER,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,84DM ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,250,1,1,1
19970116002229I,16-JAN-97,SPRINGFIELD,MO,SPRINGFIELD-BRANSON NATIONAL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-18,BE-18-TC45J,NULL,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,45861,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19970116002349I,16-JAN-97,RICHFIELD,UT,RICHFIELD MUNI,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,MOONEY,M-20,M-20-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8396E,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,95,24,24,24
19970116005549I,16-JAN-97,GREAT FALLS,MT,GREAT FALLS INTL,INCIDENT,MINOR,NORMAL CRUISE,RAYTHEON,99,NULL,ALPINE AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,950AA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19970116007519I,16-JAN-97,TUCSON,AZ,RYAN FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-33,BE-33-F33A,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1566P,0,0,CONT  ,IO520BB      ,O520  ,1,NULL,NULL,NULL,NULL,NULL
19970116007719I,16-JAN-97,WASECA,MN,NULL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2767M,0,0,LYC   ,O360A4M      ,O360  ,1,PRIVATE PILOT,75,3,NULL,NULL
19970116012659I,16-JAN-97,TERRE HAUTE,IN,TERRE HAUTE INTL-HULMAN FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,MCDONNELL-DOUGLAS-BOEING,DC-8,62,KALITTA AIR LLC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,803CK,0,0,PWA   ,JT3D3        ,JT3D  ,4,AIRLINE TRANSPORT,10000,NULL,NULL,NULL
19970117002419I,17-JAN-97,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,FINAL APPROACH,MCDONNELL-DOUGLAS-BOEING,DC-9,41,ABX AIR INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,969AX,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19970117002529I,17-JAN-97,PORTLAND,ME,PORTLAND INTL JETPORT,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,RAYTHEON,99,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,208BH,0,0,PWA   ,PT6A20       ,PT6   ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,800,30,30
19970117002969I,17-JAN-97,AUGUSTA,KS,AUGUSTA MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8026G,0,0,LYC   ,IO360A1B6    ,O360  ,1,PRIVATE PILOT,153,17,17,17
19970117003009I,17-JAN-97,SAINT PETERSBURG,FL,ALBERT WHITTED,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-310,CE-310-R,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9LE  ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,400,200,24,24
19970117004359I,17-JAN-97,SAINT IGNACE,MI,MACKINAC COUNTY,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,PIPER,PA-32,PA-32-260,GREAT LAKES AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,4887S,0,0,LYC   ,O540E4B5     ,O540  ,1,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19970117004499I,17-JAN-97,MAYVILLE,ND,MAYVILLE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,131ND,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,290,NULL,NULL,NULL
19970117036379I,17-JAN-97,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,NORMAL CRUISE,NULL,NULL,NULL,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19970118000629I,18-JAN-97,SANTA MONICA,CA,SANTA MONICA MUNI,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6204P,0,0,NULL,NULL,NULL,1,STUDENT,37,37,20,20
19970118002339I,18-JAN-97,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,CLIMB,DE HAVILLAND-BOMBARDIER,DASH 8,100,ALLEGHENY AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,834EX,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19970118002409I,18-JAN-97,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-208,NULL,CORPORATE AIR,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NONE,952FE,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
19970118005429I,18-JAN-97,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,EMBRAER,EMB-120 BRASILIA,NULL,EXPRESSJET AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,12703,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19970118007059I,18-JAN-97,STAUNTON,VA,SHENANDOAH VALLEY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-23,PA-23-160,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4322P,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,120,49,49,49
19970118007429I,18-JAN-97,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,747,NULL,AIR NEW ZEALAND LTD,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,ZKNBU,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,20114,3620,126,126
19970119000549I,19-JAN-97,ROCKWALL,TX,ROCKWALL MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,12122,0,0,LYC   ,O320E2D      ,O320  ,1,PRIVATE PILOT,86,11,NULL,NULL
19970119000639I,19-JAN-97,BURLINGTON,IA,SOUTHEAST IOWA RGNL,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,BLANCA,BL-14,BL-14-193A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,666CB,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,75,24,13,13
19970119000649I,19-JAN-97,WEST MILFORD,NJ,GREENWOOD LAKE,INCIDENT,SUBSTANTIAL,FCD/PREC LDG FROM CRUISE,SOCATA,TB-20,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,72BM ,0,0,LYC   ,IO540C4D5    ,O540  ,1,PRIVATE PILOT,505,302,38,38
19970119002559I,19-JAN-97,CHARLESTON,SC,CHARLESTON AFB/INTL,INCIDENT,MINOR,TO ABORTED (FIXED WING),MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3558H,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1600,775,NULL,NULL
19970119002779I,19-JAN-97,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,CLIMB,BOEING,737,200,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,71SW ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19970119002949I,19-JAN-97,LINCOLN,IL,LOGAN COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,757KW,0,0,LYC   ,O235L2C      ,O235  ,1,PRIVATE PILOT,472,8,NULL,NULL
19970119005329I,19-JAN-97,ASPEN,CO,ASPEN-PITKIN CO/SARDY FIELD,INCIDENT,NULL,TO ABORTED (FIXED WING),LEARJET-BOMBARDIER,LEARJET 36,A,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,978E ,0,0,GARRTT,TFE73122B    ,TFE731,2,AIRLINE TRANSPORT,15839,5360,35,35
19970119007249I,19-JAN-97,LA VERNE,CA,BRACKETT FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-60,PA-60-601P,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8019J,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1950,200,30,30
19970119008869I,19-JAN-97,LAS CRUCES,NM,NULL,INCIDENT,NULL,FINAL APPROACH,THNDCT,THNDCT-AX8,THNDCT-AX8-105(S.2),NULL,PERSONAL,GENERAL OPERATING RULES,NONE,826TC,0,0,NULL,NULL,NULL,0,COMMERCIAL PILOT,831,50,NULL,NULL
19970119022369I,19-JAN-97,HIBBING,MN,RANGE RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-22,PA-22-160,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,77PL ,0,0,LYC   ,O320A1A      ,O320  ,1,PRIVATE PILOT,90,46,28,28
19970120002509I,20-JAN-97,CAHOKIA,IL,ST LOUIS DOWNTOWN,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-340,CE-340-A,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,12GM ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,NULL,NULL,NULL,NULL
19970111002989I,11-JAN-97,BARTOW,FL,BARTOW MUNI,INCIDENT,MINOR,STARTING ENGINES,CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,828RM,0,0,LYC   ,O320E2D      ,O320  ,1,COMMERCIAL PILOT,1600,200,3,3
19970111005059I,11-JAN-97,AMARILLO,TX,RICK HUSBAND AMARILLO INTL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,CESSNA,CE-421,CE-421-B,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5957M,0,0,CONT  ,GTSIO520C    ,O520  ,2,COMMERCIAL PILOT,10981,5000,NULL,NULL
19970111005449I,11-JAN-97,MESA,AZ,FALCON FLD,INCIDENT,MINOR,DESCENT,LAZER,200,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,295L ,0,0,LYC   ,IO360A1A     ,O360  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,40,40,40,40
19970111006749I,11-JAN-97,LAS VEGAS,NV,NORTH LAS VEGAS,INCIDENT,MINOR,NORMAL CRUISE,LOCKHEED,T33,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,12417,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2400,52,52,52
19970111009639I,11-JAN-97,TUCSON,AZ,RYAN FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",WILEY,EARLY BIRD JENNY,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8100X,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,500,111,40,40
19970112002219I,12-JAN-97,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-76,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,444FE,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,5598,1414,62,62
19970112004419I,12-JAN-97,ELBERTA,AL,SHIELDS,INCIDENT,NULL,PARACHUTE JUMPING,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,OTHER,PARACHUTE JUMPING,NONE,1022S,1,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19970112004509I,12-JAN-97,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,757,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,615DL,0,1,NULL,NULL,NULL,2,AIRLINE TRANSPORT,14000,1290,37,37
19970113002289I,13-JAN-97,ORLANDO,FL,EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-140,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7460R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,62,15,10,10
19970113004489I,13-JAN-97,ORLANDO,FL,EXECUTIVE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-310,CE-310-R,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6107X,0,0,CONT  ,IO520M       ,O520  ,2,COMMERCIAL PILOT,8000,2500,35,35
19970113004779I,13-JAN-97,AMARILLO,TX,RICK HUSBAND AMARILLO INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,500,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,521SW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,11305,4217,NULL,NULL
19970113026179I,13-JAN-97,JOSEPHINE,TX,NULL,INCIDENT,NULL,LOW LEVEL OPERATIONS,CESSNA,CE-188,CE-188-B,AERIAL FARMER INC,AERIAL APPLICATOR,AGRICULTURAL,NONE,4912Q,0,0,CONT  ,IO520*       ,O520  ,1,COMMERCIAL PILOT,4617,NULL,NULL,NULL
19970114002299I,14-JAN-97,FLORENCE,SC,FLORENCE RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28R,PA-28R-180,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7680J,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,1500,NULL,NULL
19970114002379I,14-JAN-97,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,MD-90,30,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,916DN,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,9954,2168,109,109
19970114002839I,14-JAN-97,OMAHA,NE,NULL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-9,32,MIDWEST AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,203ME,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19970114003029I,14-JAN-97,OIL CITY,PA,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,98125,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,143,42,8,8
19970114005099I,14-JAN-97,AMBLER,PA,NULL,INCIDENT,NULL,CLIMB,DE HAVILLAND-BOMBARDIER,DASH 8,100,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,713M ,0,0,PWA   ,PW120A       ,120   ,2,AIRLINE TRANSPORT,10000,480,25,25
19970115000489I,15-JAN-97,ELKINS,WV,ELKINS-RANDOLPH CO-JENNINGS RANDOLPH FLD,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-G,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,9119V,0,0,LYC   ,O360A1D      ,O360  ,1,PRIVATE PILOT,NULL,1160,20,20
19970115002239I,15-JAN-97,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-Q,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4853N,0,0,CONT  ,O470U        ,O470  ,1,NULL,NULL,NULL,NULL,NULL
19970115002999I,15-JAN-97,ROCHESTER,NH,SKYHAVEN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,AVID,AVID FLYER,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,84DM ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,250,1,1,1
19970116002229I,16-JAN-97,SPRINGFIELD,MO,SPRINGFIELD-BRANSON NATIONAL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-18,BE-18-TC45J,NULL,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,45861,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19970116002349I,16-JAN-97,RICHFIELD,UT,RICHFIELD MUNI,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,MOONEY,M-20,M-20-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8396E,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,95,24,24,24
19970116005549I,16-JAN-97,GREAT FALLS,MT,GREAT FALLS INTL,INCIDENT,MINOR,NORMAL CRUISE,RAYTHEON,99,NULL,ALPINE AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,950AA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19970116007519I,16-JAN-97,TUCSON,AZ,RYAN FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-33,BE-33-F33A,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1566P,0,0,CONT  ,IO520BB      ,O520  ,1,NULL,NULL,NULL,NULL,NULL
19970116007719I,16-JAN-97,WASECA,MN,NULL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2767M,0,0,LYC   ,O360A4M      ,O360  ,1,PRIVATE PILOT,75,3,NULL,NULL
19970116012659I,16-JAN-97,TERRE HAUTE,IN,TERRE HAUTE INTL-HULMAN FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,MCDONNELL-DOUGLAS-BOEING,DC-8,62,KALITTA AIR LLC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,803CK,0,0,PWA   ,JT3D3        ,JT3D  ,4,AIRLINE TRANSPORT,10000,NULL,NULL,NULL
