aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20050104000099I,04-JAN-05,VICTORVILLE,CA,SOUTHERN CALIFORNIA LOGISTICS,INCIDENT,MINOR,NORMAL CRUISE,ISRAEL AIRCRAFT INDUSTRIES,WESTWIND,1124,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,161X ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14500,500,NULL,NULL
20050104000769I,04-JAN-05,DELAND,FL,DELAND MUNI-SIDNEY H TAYLOR FIELD,INCIDENT,NULL,PARACHUTE JUMPING,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,24HV ,0,0,PWA   ,PT6A27       ,PT6   ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,15000,2000,NULL,NULL
20050105000029I,05-JAN-05,MONROE,NC,CHARLOTTE-MONROE EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-46,PA-46-310P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,444JH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,12000,3600,NULL,NULL
20050105004129I,05-JAN-05,SAINT PETERSBURG,FL,ST PETERSBURG-CLEARWATER INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CITATION 550 II,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,92JC ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20050105004569I,05-JAN-05,MINOT,ND,MINOT INTL,INCIDENT,MINOR,CLIMB,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,BUSINESS AVIATION COURIER INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,3108B,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050105004609I,05-JAN-05,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,600,MESA AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,75984,0,0,GE    ,CF34*        ,CF34  ,2,NULL,NULL,NULL,NULL,NULL
20050106000059I,06-JAN-05,STILLWATER,OK,STILLWATER RGNL,INCIDENT,NULL,ROLL-OUT (FIXED WING),LEARJET-BOMBARDIER,LEARJET 35,A,AERO AIR L L C,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,45AE ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5700,700,NULL,NULL
20050106000109I,06-JAN-05,SAN DIEGO,CA,MONTGOMERY FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,901JG,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20050106000149I,06-JAN-05,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,NULL,ROLL-OUT (FIXED WING),COZY,COZY,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,154MD,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20050106000179I,06-JAN-05,YUMA,AZ,YUMA MCAS/YUMA INTL,INCIDENT,MINOR,SIMULATED FORCED LANDING FINAL APPROACH,CESSNA,CE-210,CE-210-T210L,NULL,OTHER,GENERAL OPERATING RULES,NONE,59041,0,0,LYC   ,IO540*       ,O540  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6444,150,NULL,NULL
20050106000379I,06-JAN-05,LA VERNE,CA,BRACKETT FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-182,CE-182-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3494F,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,215,NULL,NULL,NULL
20050106000639I,06-JAN-05,COVINGTON,KY,CINCINNATI/NORTHERN KENTUCKY INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,376DL,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050106001329I,06-JAN-05,SACRAMENTO,CA,SACRAMENTO INTL,INCIDENT,NULL,OTHER GROUND OPERATIONS,BOEING,757,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,641AA,0,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050106001789I,06-JAN-05,ANCHORAGE,AK,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-206,CE-206-U206G,RUSTS FLYING SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,626KT,0,0,CONT  ,IO520F       ,O520  ,1,COMMERCIAL PILOT,18913,1800,NULL,NULL
20050107000069I,07-JAN-05,SLATON,TX,SLATON MUNI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,AIRTRC,AT-502,AT-502-A,HAWKEYE SPRAYING SERVICE INC,AERIAL APPLICATOR,AGRICULTURAL,NONE,502DL,0,0,PWA   ,PT6A45       ,PT6   ,1,COMMERCIAL PILOT,6622,6000,NULL,NULL
20050107000169I,07-JAN-05,CLINTON,OK,CLINTON-SHERMAN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-95,BE-95-B55,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,55NE ,0,0,CONT  ,IO470*       ,O470  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,646,50,NULL,NULL
20050107000539I,07-JAN-05,ORLANDO,FL,ORLANDO INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BEECH,BE-95,BE-95-B55,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,12TG ,0,0,CONT  ,IO470*       ,O470  ,2,COMMERCIAL PILOT,5000,50,NULL,NULL
20050107001609I,07-JAN-05,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-425,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,24QF ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3200,100,NULL,NULL
20050107004179I,07-JAN-05,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,NORMAL CRUISE,NULL,NULL,NULL,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20050108000079I,08-JAN-05,RATON,NM,RATON MUNI/CREWS FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-F,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,5235F,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,169,104,NULL,NULL
20050108000549I,08-JAN-05,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,262BB,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2536,255,NULL,NULL
20050108001509I,08-JAN-05,GREELEY,CO,GREELEY-WELD COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-C35,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,78JG ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,205,35,NULL,NULL
20050108004209I,08-JAN-05,STURGEON BAY,WI,DOOR COUNTY CHERRYLAND,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1571H,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1400,500,NULL,NULL
20050108004339I,08-JAN-05,VALPARAISO,IN,PORTER COUNTY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4395H,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,738,318,NULL,NULL
20050110000559I,10-JAN-05,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,618FT,0,0,NULL,NULL,NULL,1,STUDENT,48,48,NULL,NULL
20050111004189I,11-JAN-05,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,800,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050112000089I,12-JAN-05,VAN HORN,TX,CULBERSON COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-95,BE-95-C55,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,760K ,0,0,LYC   ,IO540*       ,O540  ,2,COMMERCIAL PILOT,2000,NULL,NULL,NULL
20050112000299I,12-JAN-05,CALEXICO,CA,JOHNSON BROTHERS,INCIDENT,MINOR,ROLL-OUT (FIXED WING),AYRES CORPORATION,AYRES-S2,AYRES-S2-RR3S,AG FLITE INC,AERIAL APPLICATOR,AGRICULTURAL,UNKNOWN,4017K,0,0,PWA   ,PT6A34AG     ,PT6   ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,18000,NULL,NULL,NULL
20050112004409I,12-JAN-05,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-23,PA-23-250,STORM FLYING SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,63764,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2268,632,NULL,NULL
20050112004429I,12-JAN-05,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-560,CE-560-560XL,NETJETS AVIATION INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,UNKNOWN,641QS,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,9000,1800,NULL,NULL
20050113000759I,13-JAN-05,COLUMBIA,SC,JIM HAMILTON L.B. OWENS,INCIDENT,NULL,ROLL-OUT (FIXED WING),CESSNA,CE-421,CE-421-A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2221Q,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050113013069I,13-JAN-05,OAKLAND,CA,METROPOLITAN OAKLAND INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,HAWKER-800,BEECH-HAWKER-800XP,CLAY LACY AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,305SC,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6000,2000,NULL,NULL
20050114000919I,14-JAN-05,FARMINGTON,NM,FOUR CORNERS RGNL,INCIDENT,NULL,NORMAL CRUISE,RAYTHEON,1900,D,AIR MIDWEST INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,132YV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4200,3200,NULL,NULL
20050114000939I,14-JAN-05,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-R,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3418G,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,3170,33,NULL,NULL
20050114002169I,14-JAN-05,MYRTLE BEACH,SC,MYRTLE BEACH INTL,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CE-208,CE-208-B,MOUNTAIN AIR CARGO INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,973FE,0,0,PWA   ,PT6*         ,PT6   ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3850,1170,NULL,NULL
20050115000739I,15-JAN-05,SALISBURY,MD,SALISBURY-OCEAN CITY WICOMICO RGNL,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,CESSNA,CE-180,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,10GC ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,180,NULL,NULL
20050115001199I,15-JAN-05,HAYDEN,CO,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-35,BE-35-V35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3705Q,0,0,LYC   ,IO540*       ,O540  ,1,PRIVATE PILOT,1200,850,NULL,NULL
20050115001299I,15-JAN-05,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-182,CE-182-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,919EH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2025,2000,NULL,NULL
20050115003129I,15-JAN-05,TRENTON,TX,TRI-COUNTY AERODROME,INCIDENT,NULL,PARACHUTE JUMPING,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,200,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,228YK,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050116000529I,16-JAN-05,TYLER,TX,TYLER POUNDS RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-23,BE-23-B24R,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,23PD ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1297,135,NULL,NULL
20050116001139I,16-JAN-05,WATSONVILLE,CA,WATSONVILLE MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,80377,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,110,110,6,6
20050116002069I,16-JAN-05,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),LEARJET-BOMBARDIER,LEARJET 55,NULL,PERSONAL JET CHARTER INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,667MB,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7500,3000,NULL,NULL
20050116004299I,16-JAN-05,LINCOLN,IL,LOGAN COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-E,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,3955S,0,0,NULL,NULL,NULL,1,STUDENT,70,22,NULL,NULL
20050117000159I,17-JAN-05,QUESTA,NM,QUESTA MUNI NR 2,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BEECH,BE-35,BE-35-K35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,35XB ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,138,60,NULL,NULL
20050117001009I,17-JAN-05,BARROW,AK,WILEY POST-WILL ROGERS MEMORIAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LEARJET-BOMBARDIER,LEARJET 31,A,NORTH SLOPE BORROUGH DEPT OF SEARCH AND RESCUE,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,UNKNOWN,789SR,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20000,1500,NULL,NULL
20050117001619I,17-JAN-05,ORLANDO,FL,ORLANDO SANFORD INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-76,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,3726D,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,953,123,NULL,NULL
20050118000279I,18-JAN-05,CARLSBAD,CA,MC CLELLAN-PALOMAR,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,5447L,0,0,NULL,NULL,NULL,1,STUDENT,48,48,NULL,NULL
20050118001239I,18-JAN-05,LUFKIN,TX,ANGELINA COUNTY,INCIDENT,NULL,NORMAL CRUISE,GULSTM,GA-500,GA-500-S,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4XR  ,0,0,LYC   ,IO540E1B5    ,O540  ,2,NULL,NULL,NULL,NULL,NULL
20050118001369I,18-JAN-05,LITITZ,PA,NULL,INCIDENT,NULL,CLIMB,BLANCA,BL-17,BL-17-30A,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,28085,0,0,CONT  ,IO520K       ,O520  ,1,PRIVATE PILOT,4970,2100,NULL,NULL
20050118004629I,18-JAN-05,DELAVAN,WI,LAKE LAWN,INCIDENT,MINOR,FORCED LANDING,BLANCA,BL-7,BL-7-AC,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,84991,0,0,CONT  ,C75*         ,C75   ,1,PRIVATE PILOT,600,400,NULL,NULL
20050118016199I,18-JAN-05,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5057S,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,486,140,NULL,NULL
20050119000239I,19-JAN-05,LEXINGTON,KY,BLUE GRASS,INCIDENT,NULL,NORMAL CRUISE,EMBRAER,ERJ-145,LR,MESA AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,836MJ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050119000859I,19-JAN-05,HAMMOND,LA,HAMMOND NORTHSHORE RGNL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,TURNERT,40,A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3175M,0,0,CONT  ,O200A        ,O200  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,669,2,NULL,NULL
20050119000869I,19-JAN-05,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",DE HAVILLAND-BOMBARDIER,DASH 8,100,PIEDMONT AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,816EX,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050119000989I,19-JAN-05,RED OAK,IA,RED OAK MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,7463Y,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,916,217,NULL,NULL
20050119001889I,19-JAN-05,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,757,300,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,57857,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20050120000959I,20-JAN-05,OMAHA,NE,MILLARD,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-28,PA-28-140,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,459FL,0,0,NULL,NULL,NULL,1,STUDENT,30,30,30,30
20050120000999I,20-JAN-05,SAN JUAN,PR,FERNANDO LUIS RIBAS DOMINICCI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-206,CE-206-P206A,AIR CHARTER INC,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,900GD,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,311,202,NULL,NULL
20050121000309I,21-JAN-05,MINDEN,NV,MINDEN-TAHOE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-206,CE-206-P206H,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,65280,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1400,40,NULL,NULL
20050122000659I,22-JAN-05,HOUSTON,TX,WILLIAM P HOBBY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-31,PA-31-325,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,878CM,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
