aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19940103024221I,03-JAN-94,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-10,10,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1823U,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,14598,NULL,NULL,NULL
19940104001339I,04-JAN-94,BUENA VISTA,CO,CENTRAL COLORADO RGNL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,PIPER,PA-31,PA-31-350,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,47A  ,0,0,LYC   ,LTIO540J2BD  ,O540  ,2,AIRLINE TRANSPORT,13000,360,170,170
19940104001709I,04-JAN-94,FRESNO,CA,FRESNO YOSEMITE INTL,INCIDENT,MINOR,DESCENT,PIPER,PA-31,PA-31-350,AMERIFLIGHT LLC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3553F,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4300,1300,60,60
19940104001829I,04-JAN-94,JACKSON,WY,JACKSON HOLE,INCIDENT,NULL,ROLL-OUT (FIXED WING),BOEING,737,300,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,303WA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,26300,13050,206,206
19940104001869I,04-JAN-94,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,9334 ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19940104002409I,04-JAN-94,LANCASTER,PA,LANCASTER,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,PSA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,838JS,0,0,GARRTT,TPE331*      ,TPE331,2,AIRLINE TRANSPORT,6100,3800,NULL,NULL
19940104003999I,04-JAN-94,BIRMINGHAM,AL,BIRMINGHAM-SHUTTLESWORTH INTL,INCIDENT,NULL,GO ROUND (ABORTED VISUAL FLIGHT RULES),SWEARINGEN-FAIRCHILD,SA-227,NULL,CONQUEST AIRLINES CORP,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,375PM,0,0,GARRTT,TPE331*      ,TPE331,2,AIRLINE TRANSPORT,5800,500,240,240
19940105001019I,05-JAN-94,SUFFOLK,VA,SUFFOLK EXECUTIVE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-38,PA-38-112,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6205A,0,0,NULL,NULL,NULL,1,STUDENT,30,30,15,15
19940105001039I,05-JAN-94,ABILENE,TX,ABILENE RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-12,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3218M,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,400,20,18,18
19940105004649I,05-JAN-94,TAMPA,FL,MAC DILL AFB,INCIDENT,NULL,FINAL APPROACH,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,45312,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1700,1000,30,30
19940105005309I,05-JAN-94,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,GULSTM,GA-680,GA-680-T,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,370K ,0,0,GARRTT,TPE33143A    ,TPE331,2,NULL,NULL,NULL,NULL,NULL
19940106000949I,06-JAN-94,SIOUX CITY,IA,SIOUX GATEWAY/COL. BUD DAY FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-210,CE-210-T210N,WAUKEGAN AERO LTD,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,4673C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19940106000959I,06-JAN-94,JAMESTOWN,NY,CHAUTAUQUA COUNTY/JAMESTOWN,INCIDENT,NULL,NORMAL CRUISE,BEECH,BE-35,BE-35-V35,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1014V,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,19950,2500,90,90
19940106000969I,06-JAN-94,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,757,200PF,UNITED PARCEL SERVICE CO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4010P,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19940106000999I,06-JAN-94,JACKSONVILLE,FL,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BEECH,BE-36,BE-36-A36,NULL,INSTRUCTION,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,84R  ,0,0,CONT  ,IO520BA      ,O520  ,1,PRIVATE PILOT,310,12,12,12
19940106001319I,06-JAN-94,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",GULSTM,GA-AA,GA-AA-5A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9807U,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,164,10,7,7
19940106001329I,06-JAN-94,ASPEN,CO,ASPEN-PITKIN CO/SARDY FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),HS-BAE SYSTEMS,146,200,AIR WISCONSIN INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,606AW,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,21118,8043,180,180
19940106001729I,06-JAN-94,MELBOURNE,FL,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,AVID,AVID FLYER,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,706D ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,357,222,20,20
19940106001789I,06-JAN-94,SPRINGFIELD,IL,ABRAHAM LINCOLN CAPITAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-150,CE-150-J,SPRINGFIELD AIR CORP,INSTRUCTION,GENERAL OPERATING RULES,NONE,60481,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
19940106001859I,06-JAN-94,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,NULL,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-N,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,6764E,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19940106002379I,06-JAN-94,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-7,BL-7-ECA,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9198L,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2300,1000,25,25
19940106002519I,06-JAN-94,DETROIT,MI,COLEMAN A. YOUNG MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-226,SA-226-TC,GRAND AIRE EXPRESS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,167GA,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2100,175,175,175
19940106003389I,06-JAN-94,MOLINE,IL,QUAD-CITY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-90,BE-90-B90,NULL,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NONE,9711B,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3000,500,25,25
19940106004439I,06-JAN-94,HUMACOA,PR,HUMACAO,INCIDENT,NULL,PARACHUTE JUMPING,CESSNA,CE-182,NULL,NULL,OTHER,GENERAL OPERATING RULES,NONE,5619B,1,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,345,8,8,8
19940106047409I,06-JAN-94,LAKE CHARLES,LA,LAKE CHARLES RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-401,NULL,EXECUTIVE FLIGHT INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,1253B,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,1600,NULL,NULL,NULL
19940107000979I,07-JAN-94,GREENVILLE,FL,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MOONEY,M-20,M-20-E,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9161V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,750,500,10,10
19940107000989I,07-JAN-94,ALAMOGORDO,NM,ALAMOGORDO-WHITE SANDS RGNL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-310,CE-310-TP,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,900CT,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,6300,1500,75,75
19940107001759I,07-JAN-94,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,DE HAVILLAND-BOMBARDIER,DHC-3,NULL,KETCHUM AIR SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,888KA,0,0,PWA   ,PT6A135      ,PT6   ,1,COMMERCIAL PILOT,4000,1000,100,100
19940107001839I,07-JAN-94,LINCOLN,NE,LINCOLN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,201MZ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,580,260,40,40
19940107003099I,07-JAN-94,MAZATLAN,NULL,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BOEING,737,300,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,302WA,0,0,GE    ,CFM56*       ,CFM56 ,2,NULL,NULL,NULL,NULL,NULL
19940107004249I,07-JAN-94,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-18,BE-18-G18S,VIKING EXPRESS INC,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,100VE,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,1970,190,NULL,NULL
19940107004759I,07-JAN-94,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,996DL,0,0,PWA   ,JT8D219      ,JT8   ,2,AIRLINE TRANSPORT,10465,493,167,167
19940107010169I,07-JAN-94,HUDSON,NY,COLUMBIA COUNTY,INCIDENT,MINOR,ENGINE RUN-UP,GULSTM,GA-1159,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,58JF ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,19000,2100,120,120
19940107022299I,07-JAN-94,CHICAGO,IL,NULL,INCIDENT,NULL,FINAL APPROACH,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,NULL,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,462CE,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19940108001359I,08-JAN-94,FARMINGTON,NM,FOUR CORNERS RGNL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,BOEING,737,300,AMERICA WEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,309AW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,158,158
19940108003319I,08-JAN-94,OFU VILLAGE,AS,OFU,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,SAMOA AVIATION INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,28SP ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5505,3324,185,185
19940108003429I,08-JAN-94,ITHACA,NY,ITHACA TOMPKINS RGNL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,T.1-T.2,PSA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,850JS,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7600,4800,150,150
19940108004209I,08-JAN-94,ISLIP,NY,LONG ISLAND MAC ARTHUR,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,737,400,PAN AMERICAN AIRWAYS CORP,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,402KW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,16000,2500,240,240
19940109002139I,09-JAN-94,CRYSTAL COVE,CA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,FAIRCHILD,FRCHLD-24,FRCHLD-24-C8C,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,14794,0,0,WARNER,SCARAB165    ,165   ,1,PRIVATE PILOT,1300,20,0,0
19940109002399I,09-JAN-94,ALEXANDRIA,LA,NULL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,PIPER,PA-32,PA-32-301,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,8423P,0,0,LYC   ,IO540*       ,O540  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5500,500,6,6
19940109004029I,09-JAN-94,ORLANDO,FL,ORLANDO INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-34,PA-34-220T,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8371X,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,500,100,30,30
19940109004629I,09-JAN-94,MIDDLETOWN,PA,HARRISBURG INTL,INCIDENT,NULL,DESCENT,DE HAVILLAND-BOMBARDIER,DASH 8,100,ALLEGHENY AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,801MX,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10123,2471,219,219
19940109006319I,09-JAN-94,NORTH MYRTLE BEACH,SC,GRAND STRAND,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7575W,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,350,NULL,10,10
19940109006999I,09-JAN-94,CHILLICOTHE,OH,NULL,INCIDENT,NULL,NORMAL CRUISE,THUNDR,THUNDR-AX7,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7005H,0,0,NULL,NULL,NULL,0,AIRLINE TRANSPORT,3000,35,NULL,NULL
19940110000289I,10-JAN-94,SILVER SPRINGS,NV,SILVER SPRINGS,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-17,BL-17-30,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4876V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1700,404,25,25
19940110001309I,10-JAN-94,EL PASO,TX,EL PASO INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-18,PA-18-135,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9952Q,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,6000,25,5,5
19940110001809I,10-JAN-94,ITHACA,NY,ITHACA TOMPKINS RGNL,INCIDENT,NULL,FINAL APPROACH,PIPER,PA-31,PA-31-325,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,59872,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,2700,350,NULL,NULL
19940110004169I,10-JAN-94,CINCINNATI,OH,CINCINNATI MUNI AIRPORT LUNKEN FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LEARJET-BOMBARDIER,LEARJET 25,B,JET AIR L L C,SCHEDULED AIR CARRIER,AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,412SP,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5200,3500,100,100
19940110004219I,10-JAN-94,OAK FOREST,IL,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-H,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2465X,0,0,CONT  ,O470*        ,O470  ,1,COMMERCIAL PILOT,922,NULL,NULL,NULL
19940110005269I,10-JAN-94,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,JETSTREAM-BAE SYSTEMS,JETSTREAM 31-S31,NULL,INDEPENDENCE AIR INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,NONE,478UE,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5000,3000,260,260
19940110007699I,10-JAN-94,DENVER,CO,DENVER INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MCDONNELL-DOUGLAS-BOEING,MD-80,82,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,72822,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19940110046039I,10-JAN-94,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-10,10,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1832U,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19940111000259I,11-JAN-94,GORDON,NE,GORDON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-112,GA-112-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1465J,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,500,10,10
19940111001289I,11-JAN-94,ITHACA,NY,ITHACA TOMPKINS RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,ISRAEL AIRCRAFT INDUSTRIES,WESTWIND,1124,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,408W ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5200,1700,60,60
19940111001299I,11-JAN-94,GAITHERSBURG,MD,MONTGOMERY COUNTY AIRPARK,INCIDENT,MINOR,OTHER GROUND OPERATIONS,PIPER,PA-28,PA-28-161,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9476R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,280,100,30,30
19940111004149I,11-JAN-94,CINCINNATI,OH,CINCINNATI MUNI AIRPORT LUNKEN FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-401,CE-401-A,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,3152K,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,9000,600,30,30
19940111004229I,11-JAN-94,BARRON,WI,NULL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,MOONEY,M-20,M-20-E,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6041Q,0,0,LYC   ,IO360A1A     ,O360  ,1,PRIVATE PILOT,910,NULL,7,7
19940111004259I,11-JAN-94,CHICAGO,IL,AURORA MUNI,INCIDENT,NULL,NORMAL CRUISE,BEECH,BE-18,BE-18-E18S,VIKING EXPRESS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,102SA,0,0,PWA   ,R985*        ,R985  ,2,COMMERCIAL PILOT,4300,1500,300,300
19940111024519I,11-JAN-94,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CONVAIR-GENERAL DYNAMICS,CV-440,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5123 ,0,0,ALLSN ,501D13       ,501D  ,2,AIRLINE TRANSPORT,11115,1736,106,106
19940112001349I,12-JAN-94,PASCAGOULA,MS,JACKSON COUNTY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",DRAGONFLY,DRAGONFLY,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,380FH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,300,NULL,NULL,NULL
19940112002329I,12-JAN-94,SANFORD,FL,ORLANDO SANFORD INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,CESSNA,CE-172,CE-172-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9536B,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
