aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20060104000249I,04-JAN-06,MILPITAS,CA,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-28,PA-28-140,CALIFORNIA IN NICE,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,38478,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1050,20,NULL,NULL
20060104001119I,04-JAN-06,MARION,IA,MARION,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,1239X,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1280,1116,NULL,NULL
20060104002119I,04-JAN-06,ORMOND BEACH,FL,ORMOND BEACH MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-150,CE-150-M,ORMOND BEACH AVIATION,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,714DF,0,0,NULL,NULL,NULL,1,STUDENT,40,40,40,40
20060105000299I,05-JAN-06,EL RENO,OK,EL RENO RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-55,BE-55-D55,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,377W ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,15000,1500,NULL,NULL
20060105000959I,05-JAN-06,CHANDLER,AZ,CHANDLER MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GRTLKS,GRTLKS-2T1,GRTLKS-2T1-A2,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3808F,0,0,LYC   ,AEIO360*     ,O360  ,1,COMMERCIAL PILOT,2050,18,NULL,NULL
20060106000189I,06-JAN-06,MINDEN,NV,MINDEN-TAHOE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-23,PA-23-250,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,250RT,0,0,LYC   ,IO540*       ,O540  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,950,30,NULL,NULL
20060106000269I,06-JAN-06,NORTH HIGHLANDS,CA,NULL,INCIDENT,NULL,CLIMB,CESSNA,CE-182,CE-182-M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,182TV,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,650,50,NULL,NULL
20060106000599I,06-JAN-06,MERIDIAN,MS,KEY FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-185,CE-185-F,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,61609,0,0,CONT  ,IO550*       ,O550  ,1,PRIVATE PILOT,2300,500,NULL,NULL
20060106000949I,06-JAN-06,WICHITA,KS,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-421,CE-421-C,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,37424,0,0,CONT  ,GTSIO520L    ,O520  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7500,100,NULL,NULL
20060106001189I,06-JAN-06,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NULL,DESCENT,BOEING,737,800,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,35204,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,13800,6367,NULL,NULL
20060106002029I,06-JAN-06,RALEIGH,NC,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-32,PA-32-R300,RAM AIR FREIGHT INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,UNKNOWN,333TG,0,0,LYC   ,IO540K1A5D   ,IO540 ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3071,8,NULL,NULL
20060106002129I,06-JAN-06,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-32,PA-32-R300,RAM AIR FREIGHT INC,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,8209C,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6200,1300,NULL,NULL
20060106002139I,06-JAN-06,MOKULEIA,HI,DILLINGHAM AIRFIELD,INCIDENT,NULL,PARACHUTE JUMPING,CESSNA,CE-208,NULL,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,9454F,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20060107000779I,07-JAN-06,NORWOOD,MA,NORWOOD MEMORIAL,INCIDENT,MINOR,SIMULATED FORCED LANDING AUTOROTATION,BELL,BHT-206,BHT-206-L3,US HELICOPTERS INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,NONE,206PL,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,10000,900,NULL,NULL
20060108000359I,08-JAN-06,MEDFORD,OR,ROGUE VALLEY INTL - MEDFORD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BLANCA,BL-17,BL-17-30A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1298R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,600,300,NULL,NULL
20060108000449I,08-JAN-06,BERMUDA DUNES,CA,BERMUDA DUNES,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-V35B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3BR  ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5372,3950,NULL,NULL
20060108000479I,08-JAN-06,FORT COLLINS,CO,FORT COLLINS-LOVELAND MUNI,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-172,CE-172-RG,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,5136R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,950,45,NULL,NULL
20060108001159I,08-JAN-06,GAITHERSBURG,MD,MONTGOMERY COUNTY AIRPARK,INCIDENT,MINOR,TAKEOFF GROUND ROLL,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,201RF,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,365,NULL,NULL,NULL
20060108009109I,08-JAN-06,ALBANY,OH,OHIO UNIVERSITY SNYDER FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-181,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,47BN ,0,0,NULL,NULL,NULL,1,STUDENT,55,55,24,24
20060109000489I,09-JAN-06,NEW BEDFORD,MA,NEW BEDFORD RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-RG,DELTA CONNECTION,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,6398V,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1015,145,NULL,NULL
20060109000799I,09-JAN-06,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,CLIMB,BOEING,737,700,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,436WN,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20060110013089I,10-JAN-06,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-S,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2179L,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,210,50,NULL,NULL
20060111000329I,11-JAN-06,CANON CITY,CO,FREMONT COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-46,PA-46-500TP,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,804JH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3000,125,NULL,NULL
20060111011569I,11-JAN-06,LINCOLN PARK,NJ,LINCOLN PARK,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,PIPER,PA-28,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5328W,0,0,LYC   ,O320*        ,O320  ,1,STUDENT,130,130,20,20
20060112000159I,12-JAN-06,AMARILLO,TX,RICK HUSBAND AMARILLO INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM G200,NULL,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,672PS,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,11496,211,NULL,NULL
20060112000179I,12-JAN-06,MILLSAP,TX,NULL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,AVIAT,AVIAT-A,AVIAT-A-1A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,478DM,0,0,LYC   ,O360*        ,O360  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,9669,900,NULL,NULL
20060112009369I,12-JAN-06,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NULL,NORMAL CRUISE,AIRBUS,A319,110,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,742US,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20060112021029I,12-JAN-06,MARQUETTE,MI,SAWYER INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-23,PA-23-250,PRO AIRE CARGO AND CONSULTING INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,54231,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,NULL,1500,NULL,NULL
20060113001319I,13-JAN-06,NAVASOTA,TX,NAVASOTA MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,7789M,0,0,LYC   ,O360A1D      ,O360  ,1,PRIVATE PILOT,3720,3000,NULL,NULL
20060113002039I,13-JAN-06,SEBRING,FL,SEBRING RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,LANCAIR,LC-4,P,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,4TQ  ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,1300,1300,NULL,NULL
20060113009029I,13-JAN-06,COLUMBUS,OH,RICKENBACKER INTL,INCIDENT,MINOR,NORMAL CRUISE,BEECH,BE-58,NULL,AIRNET SYSTEMS INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,NONE,367S ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1189,4,NULL,NULL
20060113009079I,13-JAN-06,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-185,CE-185-E,NULL,OTHER,GENERAL OPERATING RULES,NONE,4558F,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,1500,NULL,NULL
20060114000039I,14-JAN-06,FORT WORTH,TX,FORT WORTH MEACHAM INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-340,CE-340-A,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,888BP,0,0,CONT  ,TSIO520*     ,O520  ,2,PRIVATE PILOT,1000,1000,NULL,NULL
20060114000459I,14-JAN-06,PORT ISABEL,TX,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-180,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,4584J,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1000,NULL,NULL,NULL
20060114000859I,14-JAN-06,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,IN TRAFFIC PATTERN-CIRCLING,PIPER,PA-28,PA-28-181,FLIGHT QUEST AVIATION INC,INSTRUCTION,GENERAL OPERATING RULES,NONE,297PA,0,0,NULL,NULL,NULL,1,STUDENT,45,45,45,45
20060114009009I,14-JAN-06,INTERNATIONAL FALLS,MN,FALLS INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MURPHY,REBEL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,30702,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,129,18,NULL,NULL
20060114009729I,14-JAN-06,FORT WAYNE,IN,FORT WAYNE INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),RAYTHEON,1900,D,CHAMPLAIN ENTERPRISES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,854CA,0,0,PWA   ,PT6A6        ,PT6   ,2,NULL,NULL,NULL,NULL,NULL
20060115001259I,15-JAN-06,CHANDLER,AZ,POLACCA,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-K,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6997L,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2750,1100,NULL,NULL
20060115002109I,15-JAN-06,SPARTA,TN,UPPER CUMBERLAND RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-AA,GA-AA-1B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,7119L,0,0,LYC   ,O320*        ,O320  ,1,PRIVATE PILOT,76,14,NULL,NULL
20060115002439I,15-JAN-06,SAVANNAH,GA,SAVANNAH/HILTON HEAD INTL,INCIDENT,MINOR,NORMAL CRUISE,BOEING,757,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,608DA,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20060115003579I,15-JAN-06,BIRMINGHAM,AL,BIRMINGHAM-SHUTTLESWORTH INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-M35,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,31JK ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,340,300,NULL,NULL
20060115008929I,15-JAN-06,GARY,IN,GARY/CHICAGO INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,RAYTHEON,BEECHJET 400,400-400A,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,234DK,0,0,PWA   ,JT15D5       ,JT15  ,2,NULL,NULL,NULL,NULL,NULL
20060116000289I,16-JAN-06,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,MINOR,DESCENT,BOEING,737,800,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,24224,0,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20060116000439I,16-JAN-06,VISALIA,CA,VISALIA MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",VANS,RV-4,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,142JG,0,0,LYC   ,IO540*       ,O540  ,1,PRIVATE PILOT,2239,553,NULL,NULL
20060116000729I,16-JAN-06,DULCE,NM,NULL,INCIDENT,MINOR,CLIMB,CESSNA,CE-421,CE-421-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4162G,0,1,NULL,NULL,NULL,2,PRIVATE PILOT,330,300,NULL,NULL
20060116002339I,16-JAN-06,GAINESVILLE,FL,GAINESVILLE RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1941Q,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12400,20,NULL,NULL
20060116002379I,16-JAN-06,ORLANDO,FL,EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-34,PA-34-200,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,2882T,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20060116011509I,16-JAN-06,TETERBORO,NJ,TETERBORO,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-340,CE-340-A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6239X,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1700,1500,NULL,NULL
20060117011179I,17-JAN-06,STATE COLLEGE,PA,UNIVERSITY PARK,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-23,PA-23-250,NORTHEAST AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,1438B,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20060118000809I,18-JAN-06,KANSAS CITY,MO,CHARLES B. WHEELER DOWNTOWN,INCIDENT,MINOR,FINAL APPROACH,CESSNA,CITATION 500 I,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,501LH,0,0,PWA   ,JT15D1A      ,JD15  ,2,AIRLINE TRANSPORT,14033,1605,NULL,NULL
20060118001999I,18-JAN-06,MEMPHIS,FL,NULL,INCIDENT,MINOR,POWER ON VERTICAL LANDING/ROTORCRAFT,MBB,BK117,BK117-A4,AIR METHODS CORPORATION,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,UNKNOWN,158BK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,12200,1700,NULL,NULL
20060118002059I,18-JAN-06,RENO,NV,RENO/TAHOE INTL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-402,CE-402-C,AERO CHARTER AND TRANSPORT INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,540NE,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20060118002179I,18-JAN-06,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),NEW GLASAIR,GLASAIR II,RG2,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,718DH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3870,134,NULL,NULL
20060119000309I,19-JAN-06,LA GRANDE,OR,LA GRANDE/UNION COUNTY,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,LANCAIR,LC-4,PT,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,83RR ,0,0,WALTER,M601E11      ,M601  ,NULL,PRIVATE PILOT,3700,83,NULL,NULL
20060119000409I,19-JAN-06,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,NORMAL CRUISE,CANADAIR-BOMBARDIER,CHALLENGER,600,HORIZON AIR INDUSTRIES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,616QX,0,0,GE    ,CF348C1      ,CF34  ,2,NULL,NULL,NULL,NULL,NULL
20060119001329I,19-JAN-06,DENVER,CO,DENVER INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,777,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,798UA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,25000,2500,NULL,NULL
20060119001489I,19-JAN-06,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,MINOR,TAKEOFF GROUND ROLL,PIPER,PA-44,PA-44-180,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,3117L,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,380,165,NULL,NULL
20060119001759I,19-JAN-06,CLEMSON,SC,OCONEE COUNTY RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-31,PA-31-350,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,219RK,0,0,LYC   ,TIO540*      ,O540  ,2,PRIVATE PILOT,4700,2500,NULL,NULL
20060119003339I,19-JAN-06,FALLON,NV,FALLON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,65PM ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,20000,5500,NULL,NULL
20060120000619I,20-JAN-06,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,DESCENT,RAYTHEON,1900,D,GULFSTREAM INTERNATIONAL AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,87551,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3550,670,NULL,NULL
20060120000929I,20-JAN-06,DENVER,CO,DENVER INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,KEY LIME AIR CORPORATION,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,184SW,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20060120001549I,20-JAN-06,PENSACOLA,FL,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-46,PA-46-350P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,92358,0,0,LYC   ,TIO540AE2A   ,O540  ,1,PRIVATE PILOT,2500,920,NULL,NULL
20060121000579I,21-JAN-06,CALDWELL,ID,CALDWELL INDUSTRIAL,INCIDENT,NULL,TAKEOFF GROUND ROLL,GULSTM,GA-680,NULL,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,242TW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,15000,NULL,NULL,NULL
20060121001269I,21-JAN-06,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,CESSNA,CE-150,CE-150-J,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,51105,0,0,NULL,NULL,NULL,1,STUDENT,60,60,NULL,NULL
