aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20090411004839I,11-APR-09,PASCO,WA,TRI-CITIES,INCIDENT,MINOR,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,520VF,0,0,NULL,VAJ85        ,NULL,1,COMMERCIAL PILOT,1580,28,NULL,NULL
20090411009039I,11-APR-09,HOMESTEAD,FL,NULL,INCIDENT,MINOR,LANDING,LOCKWOOD,AIR CAM,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,157LW,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,520,400,NULL,NULL
20090411009609I,11-APR-09,KEY WEST,FL,KEY WEST INTL,INCIDENT,MINOR,APPROACH,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,963DB,0,0,CONT  ,IO550*       ,O550  ,1,PRIVATE PILOT,156,66,NULL,NULL
20090411046899I,11-APR-09,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-195,CE-195-A,NULL,NULL,GENERAL OPERATING RULES,NULL,4306N,0,0,JACOBS,R755A        ,RECIPR,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,23000,45,NULL,NULL
20090412004929I,12-APR-09,DOYLESTOWN,PA,DOYLESTOWN,INCIDENT,MINOR,LANDING,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,99553,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1510,0,NULL,NULL
20090412009189I,12-APR-09,FORT MYERS,FL,SOUTHWEST FLORIDA INTL,INCIDENT,NONE,CLIMB,BEECH,BE-200,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,559DW,1,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7275,0,NULL,NULL
20090412010209I,12-APR-09,CHAMBERSBURG,PA,FRANKLIN COUNTY RGNL,INCIDENT,NULL,LANDING,BEECH,BE-90,BE-90-B90,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,32BA ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,0,0,NULL,NULL
20090413002999I,13-APR-09,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,LANDING,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,960WC,0,0,NULL,NULL,NULL,1,STUDENT,61,61,NULL,NULL
20090413004919I,13-APR-09,LINCOLN,NE,LINCOLN,INCIDENT,NONE,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,941SW,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20090413005259I,13-APR-09,BAKERSFIELD,CA,MEADOWS FIELD,INCIDENT,MINOR,LANDING,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,818LA,0,0,CONT  ,IO550*       ,O550  ,1,STUDENT,40,40,NULL,NULL
20090413005779I,13-APR-09,LAWRENCEVILLE,GA,GWINNETT COUNTY - BRISCOE FIELD,INCIDENT,MINOR,LANDING,PIPER,PA-32,PA-32-RT300,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,528CW,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20090413007289I,13-APR-09,VALDOSTA,GA,VALDOSTA RGNL,INCIDENT,MINOR,LANDING,BEECH,BE-58,NULL,MIDLINE AIR FREIGHT,NULL,AIR TAXI/COMMUTER,UNKNOWN,27ML ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2850,160,NULL,NULL
20090413009059I,13-APR-09,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,226JA,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,130,60,NULL,NULL
20090413010769I,13-APR-09,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,TAXI,BOEING,767,400ER,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,832MH,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20090415005729I,15-APR-09,HOUSTON,TX,LONE STAR EXECUTIVE,INCIDENT,MINOR,TAXI,AVIASTROITEL,AC4,C,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,14882,0,0,CONT  ,O200*        ,O200  ,NULL,PRIVATE PILOT,528,30,NULL,NULL
20090415015059I,15-APR-09,ORLANDO,FL,EXECUTIVE,INCIDENT,MINOR,TAXI,LAKE,LA-4,LA-4-200,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,747CB,0,0,CONT  ,IO360*       ,IO360 ,1,PRIVATE PILOT,6300,1250,NULL,NULL
20090415046929I,15-APR-09,KETCHIKAN,AK,NULL,INCIDENT,MINOR,TAXI,DE HAVILLAND-BOMBARDIER,DHC-2,DHC-2-MKI,VENTURE TRAVEL LLC,NULL,GENERAL OPERATING RULES,NULL,5160G,0,0,P&W   ,R-985 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20090416005649I,16-APR-09,RICHMOND,KY,MADISON,INCIDENT,MINOR,LANDING,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,6079W,0,0,LYC   ,O320*        ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1500,65,NULL,NULL
20090416007299I,16-APR-09,HOLLYWOOD,FL,NORTH PERRY,INCIDENT,MINOR,LANDING,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,3074P,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20090416009169I,16-APR-09,JACKSONVILLE,FL,HERLONG RECREATIONAL,INCIDENT,SUBSTANTIAL,LANDING,ZENAIR,CH-601,XL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,454BB,0,0,CONT  ,O200*        ,O200  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,515,9,NULL,NULL
20090417003399I,17-APR-09,LA VERNE,CA,BRACKETT FIELD,INCIDENT,SUBSTANTIAL,TAXI,PIPER,PA-34,PA-34-200,UNIVERSAL AVIATORS ACADEMY INC,NULL,PILOT SCHOOLS,UNKNOWN,60YX ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2300,800,NULL,NULL
20090417005459I,17-APR-09,LEBANON,MO,FLOYD W. JONES LEBANON,INCIDENT,MINOR,DESCENT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,332SQ,0,0,LYC   ,O360*        ,O360  ,NULL,AIRLINE TRANSPORT,11400,50,NULL,NULL
20090417009489I,17-APR-09,BOCA RATON,FL,BOCA RATON,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,LEARJET-BOMBARDIER,LEARJET 31,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,818LJ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20090418005289I,18-APR-09,PAWTUCKET,RI,NORTH CENTRAL STATE,INCIDENT,MINOR,LANDING,MAULE,M-4,M-4-210,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9807M,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,721,232,NULL,NULL
20090418005759I,18-APR-09,NULL,ID,NULL,INCIDENT,MINOR,LANDING,CESSNA,CE-182,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,6466A,0,0,CONT  ,O470*        ,O470  ,1,COMMERCIAL PILOT,6000,2000,NULL,NULL
20090418008349I,18-APR-09,GREENVILLE,MI,GREENVILLE MUNI,INCIDENT,MINOR,LANDING,SPORTSMAN,22,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,728DC,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,500,12,NULL,NULL
20090418008649I,18-APR-09,COLUMBUS,OH,BOLTON FIELD,INCIDENT,MINOR,MANEUVER,PRESCOTT,PUSHER,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,200SX,0,0,LYC   ,O540*        ,O540  ,NULL,PRIVATE PILOT,0,0,NULL,NULL
20090418009439I,18-APR-09,LIVERMORE,CA,LIVERMORE MUNI,INCIDENT,MINOR,TAXI,GRTLKS,GRTLKS-2T1,GRTLKS-2T1-A2,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,3587L,0,0,LYC   ,AEIO360B1F6  ,O360  ,1,PRIVATE PILOT,192,6,NULL,NULL
20090418010799I,18-APR-09,MITCHELLVILLE,MD,FREEWAY,INCIDENT,MINOR,TAXI,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9507M,0,0,CONT  ,IO360*       ,IO360 ,1,COMMERCIAL PILOT,1250,180,NULL,NULL
20090419003039I,19-APR-09,MISSOULA,MT,MISSOULA INTL,INCIDENT,MINOR,TAXI,PIPER,PA-22,PA-22-150,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5741D,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2500,700,NULL,NULL
20090419003419I,19-APR-09,GRANBY,CO,GRANBY-GRAND COUNTY,INCIDENT,MINOR,TAKEOFF,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,6533W,0,0,LYC   ,O360A1A      ,O360  ,1,PRIVATE PILOT,308,243,NULL,NULL
20090419005399I,19-APR-09,CHEHALIS,WA,CHEHALIS-CENTRALIA,INCIDENT,MINOR,LANDING,SONEX,WAIEX,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,67YX ,0,0,AERO  ,V2180        ,NULL,1,NULL,NULL,NULL,NULL,NULL
20090419007329I,19-APR-09,WINTER HAVEN,FL,WINTER HAVEN'S GILBERT,INCIDENT,NONE,CLIMB,STRIPLIN,LONE RANGER,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,514GS,0,0,ROTAX ,ROTAX582     ,582   ,1,COMMERCIAL PILOT,1200,75,NULL,NULL
20090419007349I,19-APR-09,OCALA,FL,OCALA INTL-JIM TAYLOR FIELD,INCIDENT,MINOR,LANDING,MOONEY,M-20,M-20-R,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,558RM,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,460,150,NULL,NULL
20090419046959I,19-APR-09,TALKEETNA,AK,TALKEETNA,INCIDENT,MINOR,LANDING: TOUCHDOWN,TCRAFT,BL,BL-65,NULL,NULL,GENERAL OPERATING RULES,NULL,27440,0,0,CONT M,O-200A       ,NULL,NULL,COMMERCIAL PILOT,360,300,NULL,NULL
20090420005629I,20-APR-09,ENUMCLAW,WA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,QUAD CITY,CHALLENGER II,II,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,901GH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,110,10,NULL,NULL
20090420007369I,20-APR-09,PAHOKEE,FL,PALM BEACH CO GLADES,INCIDENT,MINOR,LANDING,PIPER,PA-24,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5748P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,800,100,NULL,NULL
20090421005569I,21-APR-09,LAGO VISTA,TX,LAGO VISTA TX - RUSTY ALLEN,INCIDENT,MINOR,LANDING,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9528C,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,4100,3950,NULL,NULL
20090421009129I,21-APR-09,QUITMAN,GA,QUITMAN BROOKS COUNTY,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,TECNAM,P-92,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,404HP,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1400,37,NULL,NULL
20090421014619I,21-APR-09,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,MINOR,TAXI,GRUMAN,G-36,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,909WJ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3300,175,NULL,NULL
20090422005719I,22-APR-09,EADS,CO,EADS MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,LANCAIR,IV,P,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,114L ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3908,1200,NULL,NULL
20090422005849I,22-APR-09,DES ALLEMANDS,LA,NULL,INCIDENT,SUBSTANTIAL,CLIMB,AERO ADVENTURE,AVENTURA II,NULL,NULL,NULL,ROTORCRAFT EXTERNAL LOAD OPERATIONS,UNKNOWN,912SC,1,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,892,0,NULL,NULL
20090422009089I,22-APR-09,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,LANDING,BUETHE,BARRACUDA,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,289DH,0,0,CONT  ,IO470K       ,O470  ,1,PRIVATE PILOT,540,65,NULL,NULL
20090422009119I,22-APR-09,GREER,SC,GREENVILLE SPARTANBURG INTL,INCIDENT,MINOR,TAKEOFF,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,3411X,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1070,765,NULL,NULL
20090423005149I,23-APR-09,PORTLAND,OR,PORTLAND-HILLSBORO,INCIDENT,MINOR,NULL,PIPER,PA-44,PA-44-180,HILLSBORO AVIATION INC,NULL,PILOT SCHOOLS,UNKNOWN,2163N,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,615,200,NULL,NULL
20090423005189I,23-APR-09,BERRYVILLE,AR,CARROLL COUNTY,INCIDENT,MINOR,LANDING,CESSNA,CE-182,CE-182-T,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,351SS,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,460,160,NULL,NULL
20090423009199I,23-APR-09,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,LANDING,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5747V,0,0,CONT  ,TSIO360*     ,O360  ,1,PRIVATE PILOT,628,400,NULL,NULL
20090423009579I,23-APR-09,ALLENTOWN,PA,LEHIGH VALLEY INTL,INCIDENT,MINOR,TAKEOFF,CESSNA,CITATION 550 II,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,89GA ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4500,1000,NULL,NULL
20090423014609I,23-APR-09,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,MINOR,LANDING,CZECH SPORT,CZAW SPORTCRUISER,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,888MS,0,1,ROTAX ,ROTAX912     ,912   ,1,PRIVATE PILOT,450,25,NULL,NULL
20090424004569I,24-APR-09,MODESTO,CA,MODESTO CITY-CO-HARRY SHAM FLD,INCIDENT,MINOR,NULL,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5298P,0,0,NULL,NULL,NULL,1,NULL,879,718,NULL,NULL
20090424005609I,24-APR-09,LOUISVILLE,KY,NULL,INCIDENT,NONE,GROUND-RAMP,LBL,LBL-60,LBL-60-X,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,113LB,0,0,NULL,NULL,NULL,0,COMMERCIAL PILOT,340,150,NULL,NULL
20090424009079I,24-APR-09,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,LEARJET-BOMBARDIER,LEARJET 60,NULL,JET SELECT LLC,NULL,AIR TAXI/COMMUTER,UNKNOWN,27ZH ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20090425005249I,25-APR-09,MANSFIELD,MA,MANSFIELD MUNI,INCIDENT,MINOR,APPROACH,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,6878V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1510,1200,NULL,NULL
20090425005339I,25-APR-09,WILMINGTON,DE,NEW CASTLE,INCIDENT,MINOR,LANDING,CESSNA,CE-210,CE-210-E,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,210U ,0,0,CONT  ,IO520*       ,O520  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,12000,79,NULL,NULL
20090425008969I,25-APR-09,GOODYEAR,AZ,PHOENIX GOODYEAR,INCIDENT,MINOR,LANDING,BEECH,BE-33,BE-33-F33A,AIRLINE TRAINING CTR ARIZONA,NULL,GENERAL OPERATING RULES,UNKNOWN,8173C,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20090425010359I,25-APR-09,OLD TOWN,ME,"DEWITT FLD,OLD TOWN MUNI",INCIDENT,MINOR,LANDING,BLANCA,BL-7,BL-7-GCAA,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9058L,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,22100,19,NULL,NULL
20090425047159I,25-APR-09,MOUNT PLEASANT,SC,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-310,CE-310-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,3690G,0,0,CONT M,TSIO-520 SER ,N/A   ,2,COMMERCIAL PILOT,1150,900,NULL,NULL
20090426006629I,26-APR-09,YAKIMA,WA,YAKIMA AIR TERMINAL/MCALLISTER FIELD,INCIDENT,MINOR,LANDING,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,749RE,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,2000,1200,NULL,NULL
20090426006899I,26-APR-09,MESA,AZ,FALCON FLD,INCIDENT,MINOR,LANDING,NEW GLASAIR,GLASAIR II,RG2,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,300GS,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2500,350,NULL,NULL
20090426010849I,26-APR-09,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NONE,TAKEOFF,BOEING,757,300,CONTINENTAL AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,77867,0,0,RROYCE,RB211*       ,RB211 ,2,AIRLINE TRANSPORT,6768,4666,NULL,NULL
20090427005659I,27-APR-09,KNOXVILLE,TN,MC GHEE TYSON,INCIDENT,MINOR,LANDING,VELOCITY,XL,RG,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,27GV ,0,0,LYC   ,IO540*       ,O540  ,1,PRIVATE PILOT,1700,600,NULL,NULL
20090427005789I,27-APR-09,NANTUCKET,MA,NANTUCKET MEMORIAL,INCIDENT,MINOR,LANDING,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,UNKNOWN,769EA,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20090428005329I,28-APR-09,CASHMERE,WA,CASHMERE-DRYDEN,INCIDENT,MINOR,LANDING,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,201QX,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1730,660,NULL,NULL
20090428005349I,28-APR-09,PROVO,UT,PROVO MUNI,INCIDENT,MINOR,LANDING,PIPER,PA-28R,PA-28R-201,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,2495M,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,260,30,NULL,NULL
20090428005669I,28-APR-09,SAINT LOUIS,MO,SPIRIT OF ST LOUIS,INCIDENT,MINOR,LANDING,LANCAIR,LC-320,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,775DX,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,7000,4,NULL,NULL
20090428006599I,28-APR-09,JOPLIN,MO,JOPLIN RGNL,INCIDENT,MINOR,LANDING,VELOCITY,XL,RG,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,568Y ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,800,85,NULL,NULL
20090428008499I,28-APR-09,MINNEAPOLIS,MN,FLYING CLOUD,INCIDENT,NONE,TAKEOFF,BEECH,BE-200,NULL,AVIATION CHARTER INC,NULL,GENERAL OPERATING RULES,UNKNOWN,847BA,0,0,PWA   ,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8200,2503,NULL,NULL
20090428046939I,28-APR-09,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-31,PA-31-350,WARBELOWS AIR VENTURES INC,NULL,AIR TAXI/COMMUTER,NULL,4434D,0,0,LYCOMI,TI0-540 SER  ,TIO-54,NULL,AIRLINE TRANSPORT,10100,1900,NULL,NULL
20090428047089I,28-APR-09,ST CROIX,VI,HENRY E ROHLSEN,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-208,NULL,CITY WINGS INC,NULL,AIR TAXI/COMMUTER,NULL,404SF,0,0,P&W CA,PT6A-114A    ,NULL,1,COMMERCIAL PILOT,3312,306,NULL,NULL
20090429005179I,29-APR-09,LAS VEGAS,NV,HENDERSON EXECUTIVE,INCIDENT,MINOR,LANDING,BEECH,BE-58,BE-58-P,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,321DD,0,0,CONT  ,TSIO520*     ,O520  ,2,PRIVATE PILOT,980,480,NULL,NULL
20090429005209I,29-APR-09,ROSWELL,NM,ROSWELL INTL AIR CENTER,INCIDENT,MINOR,LANDING,GULSTM,GA-680,GA-680-W,SPUR AVIATION SERVICES LC,NULL,AIR TAXI/COMMUTER,UNKNOWN,54163,0,0,NULL,NULL,NULL,2,NULL,30000,175,NULL,NULL
20090429005639I,29-APR-09,CORVALLIS,OR,CORVALLIS MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-30,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,8F   ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,400,300,NULL,NULL
20090430005119I,30-APR-09,SPOKANE,WA,FELTS FIELD,INCIDENT,MINOR,LANDING,PIPER,PA-32,PA-32-301,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,1040Z,0,0,WRIGHT,J69E975      ,NULL,1,PRIVATE PILOT,2000,35,NULL,NULL
20090430005369I,30-APR-09,LUBBOCK,TX,LUBBOCK PRESTON SMITH INTL,INCIDENT,MINOR,TAKEOFF,LEARJET-BOMBARDIER,LEARJET 55,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,339BC,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,24000,6000,NULL,NULL
20090430006539I,30-APR-09,LEBANON,TN,LEBANON MUNI,INCIDENT,MINOR,LANDING,PIPER,PA-32,PA-32-R301,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,329HP,0,0,LYC   ,IO540*       ,O540  ,1,PRIVATE PILOT,1850,300,NULL,NULL
20090430006579I,30-APR-09,KNOB NOSTER,MO,WHITEMAN AFB,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-31,PA-31-P,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,459WT,0,0,LYC   ,TIGO541*     ,O541  ,2,PRIVATE PILOT,3000,1000,NULL,NULL
20090430007019I,30-APR-09,PALM SPRINGS,CA,JACQUELINE COCHRAN RGNL,INCIDENT,DESTROYED,GROUND-RAMP,BELL,BHT-222,BHT-222-U,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,UNKNOWN,911ED,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,11300,60,NULL,NULL
20090430009269I,30-APR-09,BUENA VISTA,CO,CENTRAL COLORADO RGNL,INCIDENT,MINOR,LANDING,SEAWIND,SEAWIND,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,46EB ,0,0,LYC   ,IO540K1G5D   ,0540  ,1,PRIVATE PILOT,0,0,NULL,NULL
20090501005539I,01-MAY-09,KALAUPAPA,HI,NULL,INCIDENT,MINOR,LANDING,BEECH,BE-23,BE-23-C24R,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,6698E,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,3460,600,NULL,NULL
20090501006519I,01-MAY-09,LINCOLN,NE,LINCOLN,INCIDENT,NONE,LANDING,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,282EA,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20090501010989I,01-MAY-09,WILLISTON,FL,WILLISTON MUNI,INCIDENT,MINOR,LANDING,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,7637P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20090501047009I,01-MAY-09,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-18,PA-18-AS135,NULL,NULL,GENERAL OPERATING RULES,NULL,1907A,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,PRIVATE PILOT,0,0,NULL,NULL
20090502008379I,02-MAY-09,MINNEAPOLIS,MN,CRYSTAL,INCIDENT,NONE,LANDING,LANCAIR,IV,P,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,235RC,0,0,LYC   ,O320*        ,O320  ,1,PRIVATE PILOT,983,500,NULL,NULL
20090502010979I,02-MAY-09,JACKSONVILLE,FL,HERLONG RECREATIONAL,INCIDENT,MINOR,CLIMB,PIPER,PA-25,PA-25-235,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,7408Z,0,0,LYC   ,O540B2C5     ,O540  ,1,PRIVATE PILOT,1000,100,NULL,NULL
20090503005359I,03-MAY-09,CARLSBAD,NM,CAVERN CITY AIR TRML,INCIDENT,MINOR,LANDING,CESSNA,CE-414,CE-414-A,ENCHANTMENT AVIATION INC,NULL,AIR TAXI/COMMUTER,UNKNOWN,2619G,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5400,266,NULL,NULL
20090503005409I,03-MAY-09,SAN DIEGO,CA,GILLESPIE FIELD,INCIDENT,MINOR,LANDING,TLULTR,STINGSPORT,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,76TL ,0,0,NULL,NULL,NULL,NULL,STUDENT,40,40,NULL,NULL
20090503005679I,03-MAY-09,NULL,TN,BEECH RIVER RGNL,INCIDENT,MINOR,LANDING,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,16230,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
