aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19820102003819I,02-JAN-82,PAROWAN,UT,CEDAR CITY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-200,NULL,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,117AS,0,0,PWA   ,PT6*         ,PT6   ,2,PRIVATE PILOT,2400,125,25,25
19820102003839I,02-JAN-82,LATROBE,PA,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,TCRAFT,BC,BC-12-D,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,95822,0,0,CONT  ,A65*         ,A65   ,1,COMMERCIAL PILOT,480,300,15,15
19820102004939I,02-JAN-82,CHAMPAIGN,IL,NULL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-8,NULL,CAPITOL AIR INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,907CL,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,NULL,0,0,0
19820102005329I,02-JAN-82,COLLEGEVILLE,PA,COLLEGEVILLE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-C33A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,544M ,0,0,CONT  ,IO520B       ,O520  ,1,PRIVATE PILOT,1692,900,0,0
19820102085319I,02-JAN-82,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,NORMAL CRUISE,CONVAIR-GENERAL DYNAMICS,CV-340,NULL,REPUBLIC AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8444H,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19820103001889I,03-JAN-82,KALAMAZOO,MI,EAGLE LAKE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4766B,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,125,25,0,0
19820103002759I,03-JAN-82,LONG BEACH,CA,LONG BEACH /DAUGHERTY FIELD/,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,738FN,0,0,LYC   ,O540L3C5     ,O540  ,1,PRIVATE PILOT,NULL,150,10,10
19820103003379I,03-JAN-82,TAMPA,FL,TAMPA INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1941Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,586,483,11,11
19820103003439I,03-JAN-82,BAKERSFIELD,CA,NULL,INCIDENT,MINOR,NORMAL CRUISE,HILLER,HILLER-UH12,HILLER-UH12-E,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,180HA,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,7500,5500,50,50
19820103003449I,03-JAN-82,SAINT PETERSBURG,FL,ST PETE CLEARWA INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),NAMER,T-6,T-6-G,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,717UP,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,8000,1500,15,15
19820103003609I,03-JAN-82,DEER TRAIL,CO,NULL,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-210,CE-210-P210N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4875D,0,0,CONT  ,TSIO520P     ,O520  ,1,COMMERCIAL PILOT,600,195,11,11
19820103003669I,03-JAN-82,NORWOOD,MA,NORWOOD MEMORIAL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,28746,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2691,77,10,10
19820103003689I,03-JAN-82,VERO BEACH,FL,VERO BEACH MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-38,PA-38-112,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,2441F,0,0,LYC   ,O235*        ,O235  ,1,STUDENT,28,28,28,28
19820103003789I,03-JAN-82,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,200,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8864E,0,0,PWA   ,JT8*         ,JT8   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19820103004299I,03-JAN-82,ORLANDO,FL,HERNDON,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,BEECH,BE-65,BE-65-90,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,46WA ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3500,200,0,0
19820103005219I,03-JAN-82,BREWSTER,WA,PANGBORN MEMORIAL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-22,PA-22-135,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1210C,0,0,LYC   ,O290D2       ,O290  ,1,COMMERCIAL PILOT,1200,40,15,15
19820103005269I,03-JAN-82,MIDDLETOWN,PA,HARRISBURG INTL,INCIDENT,NULL,FINAL APPROACH,RAYTHEON,99,NULL,ALLEGHENY AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,NONE,142CA,0,0,PWA   ,PT6A20       ,PT6   ,2,AIRLINE TRANSPORT,3967,638,135,135
19820103005289I,03-JAN-82,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5325 ,0,0,NULL,NULL,NULL,2,NULL,476,115,18,18
19820103005409I,03-JAN-82,YUMA,CO,COLORADO PLAINS RGNL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-177,CE-177-B,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,34521,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,0,0,0
19820103005419I,03-JAN-82,DALLAS,TX,DALLAS LOVE FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-38,PA-38-112,FOUR WINDS AVIATION,INSTRUCTION,PILOT SCHOOLS,VISUAL FLIGHT RULES,25760,0,0,NULL,NULL,NULL,1,STUDENT,23,23,23,23
19820103006639I,03-JAN-82,HOMESTEAD,FL,NULL,INCIDENT,NULL,DESCENT,NULL,NULL,NULL,NULL,OTHER,PARACHUTE JUMPING,NONE,NR217,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
19820103017699I,03-JAN-82,VAN NUYS,CA,VAN NUYS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5018P,0,0,LYC   ,O360*        ,O360  ,1,COMMERCIAL PILOT,3333,33,30,30
19820104000439I,04-JAN-82,BARDSTOWN,KY,BOWMAN FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BLANCA,BL-17,BL-17-31,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8278R,0,0,LYC   ,IO540*       ,O540  ,1,COMMERCIAL PILOT,1369,121,46,46
19820104001939I,04-JAN-82,COLUMBUS,OH,NULL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-31,PA-31-T1,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,2552Y,0,0,PWA   ,PT6*         ,PT6   ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2500,400,173,173
19820104003419I,04-JAN-82,BATON ROUGE,LA,HEMET-RYAN,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,100,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1991 ,0,0,PWA   ,JT8D1        ,JT8   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19820104003629I,04-JAN-82,BATTLE CREEK,MI,W K KELLOGG,INCIDENT,MINOR,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-226,SA-226-TC,AIR WISCONSIN INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,770S ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7021,4671,0,0
19820104005309I,04-JAN-82,DETROIT,MI,METRO FLD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-N,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,739RX,0,0,LYC   ,O320*        ,O320  ,1,COMMERCIAL PILOT,625,200,8,8
19820104032329I,04-JAN-82,PAGE,AZ,PAGE MUNI,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4860B,0,0,NULL,NULL,NULL,1,STUDENT,52,45,18,18
19820104032639I,04-JAN-82,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-210,CE-210-M,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6219B,0,0,CONT  ,TSIO520R     ,O520  ,1,PRIVATE PILOT,2270,1168,34,34
19820105000059I,05-JAN-82,BUFFALO,NY,BUFFALO INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-23,PA-23-250,NULL,AIR TAXI (SCHEDULED- NOT COMMUTER),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,2437M,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6000,200,50,50
19820105001909I,05-JAN-82,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,727,NULL,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,6883 ,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19820105003089I,05-JAN-82,WHEELING,IL,CHICAGO EXECUTIVE,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-182,CE-182-R,NULL,OTHER,GENERAL OPERATING RULES,NONE,757DC,0,0,LYC   ,O540J3C5     ,O540  ,1,AIRLINE TRANSPORT,8000,200,15,15
19820105003149I,05-JAN-82,BETHANY,OK,WILEY POST,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-L,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,327BW,0,0,CONT  ,TSIO520H     ,O520  ,1,COMMERCIAL PILOT,12000,1000,35,35
19820105003619I,05-JAN-82,ANDYTOWN,FL,MIAMI INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-337,CE-337-E,NULL,OTHER,GENERAL OPERATING RULES,NONE,86538,0,0,NULL,NULL,NULL,2,NULL,NULL,0,0,0
19820105003799I,05-JAN-82,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,NULL,CLIMB,BOEING,727,NULL,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,456DA,0,0,PWA   ,JT8*         ,JT8   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19820105005459I,05-JAN-82,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,IDLING ENGINES,CESSNA,CE-182,CE-182-P,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,1359M,0,0,CONT  ,O470S        ,O470  ,1,COMMERCIAL PILOT,3600,84,18,18
19820106001929I,06-JAN-82,BEND,OR,ROBERTS FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-23,PA-23-160,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1166P,0,0,LYC   ,O320*        ,O320  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3500,300,25,25
19820106003259I,06-JAN-82,AURORA,IL,DUPAGE,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-35,BE-35-33,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4489V,0,0,CONT  ,E185*        ,E185  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,380,20,2,2
19820106003369I,06-JAN-82,CANTON,IL,INGERSOLL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-V35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5738V,0,0,CONT  ,IO520B       ,O520  ,1,PRIVATE PILOT,1200,1000,40,40
19820106003719I,06-JAN-82,TEMPLE,OK,TEMPLE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-95,BE-95-55,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,272T ,0,0,CONT  ,IO470L       ,O470  ,2,PRIVATE PILOT,470,320,10,10
19820106003729I,06-JAN-82,PETALUMA,CA,PETALUMA MUNI,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-182,CE-182-P,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,58597,0,0,CONT  ,O470*        ,O470  ,1,COMMERCIAL PILOT,560,189,6,6
19820106005289I,06-JAN-82,ISLIP,NY,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-337,CE-337-D,NULL,EXECUTIVE,GENERAL OPERATING RULES,NONE,37KC ,0,0,LYC   ,O360*        ,O360  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,17328,507,4,4
19820106005299I,06-JAN-82,FARMERVILLE,LA,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-38,PA-38-112,NULL,INSTRUCTION,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,2385K,0,0,NULL,NULL,NULL,1,STUDENT,35,35,35,35
19820106005429I,06-JAN-82,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-26,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,4252X,0,0,ARSRCH,TPE331*      ,TPE331,NULL,AIRLINE TRANSPORT,10000,125,100,100
19820106006049I,06-JAN-82,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,54332,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19820107000409I,07-JAN-82,PORTLAND,OR,PORTLAND INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-414,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,347Q ,0,0,CONT  ,TSIO520*     ,O520  ,2,COMMERCIAL PILOT,2600,150,140,140
19820107001839I,07-JAN-82,SAN JUAN,PR,LUIS MUNOZ MARIN INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",LOCKHEED,L-1011 TRISTAR,NULL,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,712DA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19820107003429I,07-JAN-82,ROBSTOWN,TX,CORPUS CHRISTI INTL,INCIDENT,NULL,DESCENT,CESSNA,CE-210,CE-210-M,AIR CENTRAL,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,1772M,0,0,CONT  ,IO520L       ,O520  ,1,COMMERCIAL PILOT,2300,800,240,240
19820107003829I,07-JAN-82,ALBANY,NY,NULL,INCIDENT,MINOR,CLIMB,CESSNA,CE-441,NULL,MILLER AVIATION,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,777ED,0,0,ARSRCH,TPE331*      ,TPE331,2,AIRLINE TRANSPORT,8000,120,50,50
19820107005469I,07-JAN-82,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BEECH,BE-36,BE-36-A36TC,NULL,OTHER,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,140KB,0,0,CONT  ,TSIO520EB    ,O520  ,1,AIRLINE TRANSPORT,3766,150,20,20
19820108000699I,08-JAN-82,SAUNEMIN,IL,PONTIAC MUNI,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,4978L,0,0,LYC   ,O235L2C      ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,592,162,75,75
19820108001099I,08-JAN-82,PITTSBURGH,PA,NULL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,922VJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19820108003259I,08-JAN-82,MEADVILLE,PA,PORT MEADVILLE,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-310,CE-310-F,NULL,OTHER,GENERAL OPERATING RULES,NONE,6712X,0,0,CONT  ,IO470D       ,O470  ,2,COMMERCIAL PILOT,4570,25,2,2
19820108003299I,08-JAN-82,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,IDLING ENGINES,BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,NONE,1976 ,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19820108003389I,08-JAN-82,DALLAS,TX,DALLAS/FORT WORTH INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",DOUG,DC-3,NULL,COKER AVIATION INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,NONE,85FA ,0,0,PWA   ,R183092      ,R1830 ,2,COMMERCIAL PILOT,2437,958,67,67
19820108003409I,08-JAN-82,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,737,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,9030U,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19820108003659I,08-JAN-82,HOMESTEAD,FL,HOMESTEAD GENERAL AVIATION,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,BUSINESS,GENERAL OPERATING RULES,VISUAL FLIGHT FOLLOWING,4778S,0,0,LYC   ,O540*        ,O540  ,1,COMMERCIAL PILOT,NULL,350,110,110
19820108005199I,08-JAN-82,GARDNER,MA,GARDNER MUNI,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-172,CE-172-E,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,48343,0,0,LYC   ,O360A1A      ,O360  ,1,PRIVATE PILOT,182,32,25,25
19820108009809I,08-JAN-82,KASIGLUK,AK,BETHEL,INCIDENT,UNKNOWN,STARTING ENGINES,CESSNA,CE-185,CE-185-F,BUSH AIR INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),GENERAL OPERATING RULES,VISUAL FLIGHT RULES,8770Z,0,0,CONT  ,IO520*       ,O520  ,1,AIRLINE TRANSPORT,7000,3500,100,100
19820109000009I,09-JAN-82,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,FINAL APPROACH,MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,964VJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19820109000619I,09-JAN-82,DULUTH,MN,DULUTH INTL,INCIDENT,MINOR,FINAL APPROACH,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7309P,0,0,LYC   ,O540*        ,O540  ,1,PRIVATE PILOT,774,58,57,57
19820109000819I,09-JAN-82,BURBANK,CA,VAN NUYS,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-34,PA-34-200,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,40702,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,500,250,30,30
19820109001729I,09-JAN-82,LITTLE FALLS,MN,LITTLE FALLS/MORRISON COUNTY-LINDBERGH FLD,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,3071R,0,0,LYC   ,IO360C1C     ,O360  ,1,COMMERCIAL PILOT,1500,55,20,20
19820109001759I,09-JAN-82,ARLINGTON,TX,ARLINGTON MUNI,INCIDENT,MINOR,STARTING ENGINES,CESSNA,CE-150,CE-150-L,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,19286,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,320,309,2,2
19820109002129I,09-JAN-82,RAPID CITY,SD,RAPID CITY RGNL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,7835Y,0,0,LYC   ,IO320B1A     ,O320  ,2,PRIVATE PILOT,1200,840,11,11
19820109002949I,09-JAN-82,FRASER,MI,NULL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,24492,0,0,LYC   ,O235L2C      ,O235  ,1,PRIVATE PILOT,65,3,3,3
19820109003649I,09-JAN-82,LAKE CITY,MI,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-28RT,PA-28RT-201,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,2126K,0,0,LYC   ,IO360C1C6    ,O360  ,1,COMMERCIAL PILOT,625,150,0,0
