aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19960116001749I,16-JAN-96,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),MCDONNELL-DOUGLAS-BOEING,DC-9,14,MIDWEST AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,400ME,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19960116002299I,16-JAN-96,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,NULL,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BOEING,727,200,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,64320,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19960116003109I,16-JAN-96,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,4609H,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,5000,4000,25,25
19960116004489I,16-JAN-96,GALVESTON,TX,SCHOLES INTL AT GALVESTON,INCIDENT,MINOR,POWER OFF RUN LAND (AUTOROTATION),BELL,BHT-206,BHT-206-B3,EVERGREEN HELICOPTERS INTERNATIONAL INC,OTHER,GENERAL OPERATING RULES,NONE,10729,0,0,ALLSN ,250C20B      ,250C  ,1,COMMERCIAL PILOT,2900,700,25,25
19960116013339I,16-JAN-96,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,HOLDING INSTRUMENT FLIGHT RULES,RAYTHEON,1900,C-1,GREAT LAKES AVIATION LTD,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,126UE,0,0,PWA   ,PT6A41       ,PT6   ,2,NULL,NULL,NULL,NULL,NULL
19960117002279I,17-JAN-96,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),FOKKER,F.28,4000,AIR 21 INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,VISUAL FLIGHT RULES,498US,0,0,NULL,NULL,NULL,2,NULL,14000,NULL,NULL,NULL
19960117002969I,17-JAN-96,MOAB,UT,CANYONLANDS FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-207,NULL,REDTAIL AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,91116,0,0,CONT  ,IO520F       ,O520  ,1,COMMERCIAL PILOT,6100,800,100,100
19960117003079I,17-JAN-96,MONTPELIER,VT,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-H,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2754L,0,0,CONT  ,O300D        ,O300  ,1,PRIVATE PILOT,1000,600,NULL,NULL
19960117003179I,17-JAN-96,SANTA MONICA,CA,SANTA MONICA MUNI,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-150,CE-150-L,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,10741,0,0,NULL,NULL,NULL,1,STUDENT,35,NULL,NULL,NULL
19960117004149I,17-JAN-96,DEL MAR,CA,NULL,INCIDENT,NULL,UNAUTHORIZED LOW LEVEL OPERATIONS,HUGHES,HU-369,HU-369-D,"CLARK, JAMES L",INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,58377,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
19960117007759I,17-JAN-96,LIHUE,HI,LIHUE,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-402,CE-402-A,KUMULANI AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,7816Q,0,0,CONT  ,TSIO520E     ,O520  ,2,COMMERCIAL PILOT,4296,251,54,54
19960117021859I,17-JAN-96,JUNCTION CITY,KS,FREEMAN FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-30,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,7338Y,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,1950,60,60,60
19960118002359I,18-JAN-96,LUMBERTON,NJ,FLYING W,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-J3C,PA-J3C-65,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,88488,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,9500,2500,40,40
19960118002829I,18-JAN-96,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),LOCKHEED,L-1011 TRISTAR,NULL,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,719DA,0,0,RROYCE,RB211*       ,RB211 ,3,NULL,NULL,NULL,NULL,NULL
19960118003589I,18-JAN-96,SALEM,MO,NULL,INCIDENT,MINOR,NORMAL CRUISE,CESSNA,CE-210,CE-210-L,ST CHARLES FLYING SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,50DB ,0,0,CONT  ,TSIO520H     ,O520  ,1,COMMERCIAL PILOT,4300,2400,200,200
19960118004029I,18-JAN-96,PALACIOS,TX,NULL,INCIDENT,NULL,NORMAL CRUISE,PIPER,PA-31,PA-31-350,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,13AL ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5300,3800,190,190
19960118006479I,18-JAN-96,NEWPORT NEWS,VA,NULL,INCIDENT,SUBSTANTIAL,OTHER GROUND OPERATIONS,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,49810,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
19960119000819I,19-JAN-96,OKLAHOMA CITY,OK,CLARENCE E PAGE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-34,PA-34-220T,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,711WC,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,640,6,6,6
19960119001819I,19-JAN-96,MEMPHIS,TN,NULL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-172,CE-172-N,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,75510,0,0,CONT  ,IO360H       ,O360  ,1,COMMERCIAL PILOT,800,800,200,200
19960119002799I,19-JAN-96,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,300,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,520AU,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19960119002819I,19-JAN-96,BANGOR,ME,BANGOR INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-31,PA-31-350,BIRD AIR FLEET INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,628HA,0,0,LYC   ,TIO540*      ,O540  ,2,COMMERCIAL PILOT,1360,130,130,130
19960119003609I,19-JAN-96,JONESBORO,AR,JONESBORO MUNI,INCIDENT,NULL,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,SPRINGFIELD AIRCRAFT CHARTER AND SALES INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,530AV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,9119,27,24,24
19960119004159I,19-JAN-96,DALLAS-FORT WORTH,TX,DALLAS/FORT WORTH INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,757,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,611AM,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19960119008169I,19-JAN-96,JACKSON,WY,JACKSON HOLE,INCIDENT,NULL,ROLL-OUT (FIXED WING),EMBRAER,EMB-120 BRASILIA,ER,SKYWEST AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,217SW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,9244,1072,237,237
19960120000799I,20-JAN-96,MEADE,KS,MEADE MUNI,INCIDENT,MINOR,STARTING ENGINES,CESSNA,CE-177,CE-177-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,52945,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3500,200,3,3
19960120000829I,20-JAN-96,RALEIGH,NC,TRIPLE W,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,757UA,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,800,NULL,NULL,NULL
19960120000839I,20-JAN-96,DAYTONA BEACH,FL,SPRUCE CREEK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-340,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,7790Q,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,7000,2000,60,60
19960120000869I,20-JAN-96,IDAHO FALLS,ID,IDAHO FALLS RGNL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-35,BE-35-E35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3205C,0,0,CONT  ,E2258        ,E225  ,1,PRIVATE PILOT,500,300,30,30
19960120001839I,20-JAN-96,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,FINAL APPROACH,FOKKER,F.28,NULL,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1417D,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19960120002959I,20-JAN-96,KEYSTONE HEIGHTS,FL,KEYSTONE AIRPARK,INCIDENT,NULL,PARACHUTE JUMPING,BEECH,BE-90,BE-90-B90,NULL,OTHER,PARACHUTE JUMPING,NONE,9HW  ,1,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19960120003039I,20-JAN-96,BEVERLY,MA,BEVERLY MUNI,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),PIPER,PA-28,PA-28-161,NEW ENGLAND FLYERS AIR SERVICE INC,INSTRUCTION,GENERAL OPERATING RULES,NONE,2114J,0,0,LYC   ,O320D3G      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,500,350,30,30
19960120003649I,20-JAN-96,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,965DL,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19960111006889I,11-JAN-96,PENSACOLA,FL,PENSACOLA GULF COAST RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6160C,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3200,1500,50,50
19960112001219I,12-JAN-96,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MOONEY,M-20,M-20-C,NULL,OTHER,GENERAL OPERATING RULES,NONE,6604U,0,0,LYC   ,O360A1D      ,O360  ,1,PRIVATE PILOT,2100,1500,50,50
19960112002339I,12-JAN-96,MESA,AZ,NULL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,VARGA,VARGA-2150A,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8348J,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,4000,800,33,33
19960112003029I,12-JAN-96,CAMERON PARK,CA,CAMERON AIRPARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210M,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,200WR,0,0,NULL,NULL,NULL,1,UNKNOWN/FOREIGN,1103,822,40,40
19960113001829I,13-JAN-96,LYNCHBURG,VA,LYNCHBURG RGNL/PRESTON GLENN FLD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9562B,0,0,LYC   ,O360F1A6     ,O360  ,1,PRIVATE PILOT,171,3,1,1
19960113002379I,13-JAN-96,DE MOTTE,IN,DE MOTTE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),GULSTM,GA-AA,GA-AA-5,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9592L,0,0,LYC   ,O320E2G      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1760,100,NULL,NULL
19960113006519I,13-JAN-96,LINCOLN,NE,NULL,INCIDENT,NULL,NORMAL CRUISE,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,64901,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1125,8,4,4
19960114000359I,14-JAN-96,FORT WALTON BEACH,FL,NULL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-9,51,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,770NC,0,0,PWA   ,JT8D9        ,JT8   ,2,AIRLINE TRANSPORT,6451,4438,181,181
19960114000539I,14-JAN-96,WASHINGTON,PA,WASHINGTON COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6159P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1625,1500,7,7
19960114001289I,14-JAN-96,PITTSBURGH,PA,NULL,INCIDENT,NULL,NORMAL CRUISE,MAULE,M-5,M-5-210C,NULL,INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,NONE,62024,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1925,450,25,25
19960114002269I,14-JAN-96,DAYTON,OH,GREENE COUNTY-LEWIS A. JACKSON RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,4385W,0,0,LYC   ,O320D3G      ,O320  ,1,STUDENT,49,49,NULL,NULL
19960114003269I,14-JAN-96,ATLANTIC CITY,NJ,ATLANTIC CITY INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,201TL,0,0,LYC   ,IO360A3B6    ,O360  ,1,PRIVATE PILOT,550,NULL,40,40
19960115000349I,15-JAN-96,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,509DA,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19960115000479I,15-JAN-96,PONTIAC,MI,OAKLAND COUNTY INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LUSCMB,LL-8,LL-8-F,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2272B,0,0,NULL,NULL,NULL,1,NULL,678,327,NULL,NULL
19960115001209I,15-JAN-96,NORMAN,OK,UNIVERSITY OF OKLAHOMA WESTHEIMER,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-55,BE-55-E55,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,2053A,0,0,CONT  ,IO520C       ,O520  ,2,PRIVATE PILOT,8000,2500,30,30
19960115001359I,15-JAN-96,SAN ANGELO,TX,SAN ANGELO RGNL/MATHIS FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),NAVION,NAV-A,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8828H,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,700,300,25,25
19960115005419I,15-JAN-96,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LAKE,LA-4,LA-4-200,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,99DL ,0,0,LYC   ,O360*        ,O360  ,1,NULL,NULL,NULL,NULL,NULL
19960115007079I,15-JAN-96,NATCHITOCHES,LA,NATCHITOCHES RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,UR041,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,6000,5000,25,25
19960116001749I,16-JAN-96,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),MCDONNELL-DOUGLAS-BOEING,DC-9,14,MIDWEST AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,400ME,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
19960116002299I,16-JAN-96,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,NULL,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BOEING,727,200,TRANS WORLD AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,64320,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19960116003109I,16-JAN-96,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,4609H,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,5000,4000,25,25
19960116004489I,16-JAN-96,GALVESTON,TX,SCHOLES INTL AT GALVESTON,INCIDENT,MINOR,POWER OFF RUN LAND (AUTOROTATION),BELL,BHT-206,BHT-206-B3,EVERGREEN HELICOPTERS INTERNATIONAL INC,OTHER,GENERAL OPERATING RULES,NONE,10729,0,0,ALLSN ,250C20B      ,250C  ,1,COMMERCIAL PILOT,2900,700,25,25
19960116013339I,16-JAN-96,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,HOLDING INSTRUMENT FLIGHT RULES,RAYTHEON,1900,C-1,GREAT LAKES AVIATION LTD,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,126UE,0,0,PWA   ,PT6A41       ,PT6   ,2,NULL,NULL,NULL,NULL,NULL
19960117002279I,17-JAN-96,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),FOKKER,F.28,4000,AIR 21 INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,VISUAL FLIGHT RULES,498US,0,0,NULL,NULL,NULL,2,NULL,14000,NULL,NULL,NULL
19960117002969I,17-JAN-96,MOAB,UT,CANYONLANDS FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-207,NULL,REDTAIL AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,91116,0,0,CONT  ,IO520F       ,O520  ,1,COMMERCIAL PILOT,6100,800,100,100
