aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19850103001819I,03-JAN-85,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,STARTING ENGINES,CESSNA,CE-172,CE-172-RG,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,9663B,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,607,36,14,14
19850103002389I,03-JAN-85,BOUNTIFUL,UT,SKYPARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,OTHER,GENERAL OPERATING RULES,NONE,9314Y,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2200,600,10,10
19850103004419I,03-JAN-85,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,NULL,LEVEL OFF TOUCHDOWN,CESSNA,CE-150,CE-150-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,714SM,0,0,CONT  ,O200A        ,O200  ,1,STUDENT,48,20,20,20
19850103004479I,03-JAN-85,PROVIDENCE,RI,NULL,INCIDENT,NULL,CLIMB,AEROSPATIALE,262,A,RANSOME AIR,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,29811,0,0,TMECA ,BASTAN6C1    ,BASTAN,2,NULL,NULL,0,0,0
19850103004859I,03-JAN-85,TAMPA,FL,TAMPA INTL,INCIDENT,MINOR,CLIMB,BOEING,737,200,MIDWAY AIRLINES 1984 INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,82AF ,0,0,PWA   ,JT8D17       ,JT8   ,2,AIRLINE TRANSPORT,NULL,2750,207,207
19850103004899I,03-JAN-85,NAPLES,FL,COLLIER AIRPARK,INCIDENT,SUBSTANTIAL,TAKEOFF GROUND ROLL,BEECH,BE-55,BE-55-D55,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,14WW ,0,0,CONT  ,IO520C       ,O520  ,2,PRIVATE PILOT,2355,225,35,35
19850103005519I,03-JAN-85,LAWRENCE,MA,LAWRENCE MUNI,INCIDENT,NULL,CLIMB,PIPER,PA-28,PA-28-161,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8363H,0,0,LYC   ,O320D3G      ,O320  ,1,NULL,NULL,0,0,0
19850103005639I,03-JAN-85,BILLINGS,MT,BILLINGS LOGAN INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-185,CE-185-F,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,8377Q,0,0,CONT  ,IO520D       ,O520  ,1,PRIVATE PILOT,1520,250,110,110
19850103005819I,03-JAN-85,SEATTLE,WA,NULL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-58,NULL,HARBOR AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,807Q ,0,0,CONT  ,IO520C       ,O520  ,2,AIRLINE TRANSPORT,10500,400,40,40
19850103007209I,03-JAN-85,JACKSON,TN,MC KELLAR-SIPES RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),SWEARINGEN-FAIRCHILD,SA-227,SA-227-AT,SAT AIR,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,569UP,0,0,ARSRCH,TPE3311U     ,TPE331,2,AIRLINE TRANSPORT,5336,210,199,199
19850103019149I,03-JAN-85,MOBILE,AL,MOBILE DOWNTOWN,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-337,CE-337-C,CONDOR AERO SERVICE,OTHER,GENERAL OPERATING RULES,SPECIAL VISUAL FLIGHT RULES,2590S,0,0,CONT  ,IO360C       ,O360  ,2,AIRLINE TRANSPORT,6500,200,50,50
19850103030719I,03-JAN-85,HYANNIS,MA,HYANNIS MUNI,INCIDENT,MINOR,OTHER GROUND OPERATIONS,DOUG,DC-3,DC-3-AS1C3G,PROVINCETOWN BOSTON AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,43PB ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6200,500,120,120
19850104002359I,04-JAN-85,YPSILANTI,MI,WILLOW RUN,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-150,CE-150-L,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,1528Q,0,0,NULL,NULL,NULL,1,STUDENT,13,13,13,13
19850104004849I,04-JAN-85,GRAND ISLE,LA,NULL,INCIDENT,DESTROYED,POWER OFF RUN LAND (AUTOROTATION),BOLKMS,BO-105,BO-105-C,NULL,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,VISUAL FLIGHT RULES,151BB,0,0,ALLSN ,250C20       ,250C  ,2,AIRLINE TRANSPORT,7100,500,193,193
19850104005729I,04-JAN-85,PORTLAND,OR,PORTLAND INTL,INCIDENT,MINOR,IDLING ENGINES,CESSNA,CITATION 550 II,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,509TC,0,0,PWA   ,JT15D4       ,JT15  ,2,AIRLINE TRANSPORT,9500,450,175,175
19850104015529I,04-JAN-85,DEL RIO,TX,LAUGHLIN AFB,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-B35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5122C,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,796,250,7,7
19850105005749I,05-JAN-85,GARDEN CITY,KS,GARDEN CITY RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-V35B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1595L,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,400,153,40,40
19850105005799I,05-JAN-85,GUSTINE,CA,MERCED RGNL//MACREADY FIELD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,CESSNA,CE-188,CE-188-A,HAMS FLYING SERVICE,AERIAL APPLICATOR,AGRICULTURAL,NONE,9949G,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,13000,1000,64,64
19850105012749I,05-JAN-85,CONROE,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-T210N,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,6278C,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,2900,20,20,20
19850105026449I,05-JAN-85,VANCOUVER,WA,EVERGREEN FIELD,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),CESSNA,CE-150,CE-150-C,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7800Z,0,0,CONT  ,O200A        ,O200  ,1,PRIVATE PILOT,300,160,15,15
19850105068699I,05-JAN-85,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,TAKEOFF GROUND ROLL,PIPER,PA-31,PA-31-350,OMNI AIR INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,VISUAL FLIGHT RULES,27309,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,4500,300,30,30
19850106002189I,06-JAN-85,DETROIT,MI,COLEMAN A. YOUNG MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-38,PA-38-112,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,25920,0,0,NULL,NULL,NULL,1,STUDENT,18,18,18,18
19850106002399I,06-JAN-85,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-210,CE-210-T210M,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,93344,0,0,CONT  ,TSIO520*     ,O520  ,1,PRIVATE PILOT,500,60,30,30
19850106002439I,06-JAN-85,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,CLIMB,PIPER,PA-28,PA-28-181,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,84280,0,0,LYC   ,O360*        ,O360  ,1,PRIVATE PILOT,695,650,60,60
19850106002449I,06-JAN-85,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NULL,NORMAL CRUISE,EMBRAER,EMB-110 BANDEIRANTE,P2,ALASKA AERONAUTICAL INDUSTRIES,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,2932C,0,0,PWA   ,PT6A34       ,PT6   ,2,AIRLINE TRANSPORT,4500,1789,150,150
19850106004659I,06-JAN-85,SACRAMENTO,CA,SACRAMENTO EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,CE-310-D,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,6895T,0,0,CONT  ,IO470D       ,O470  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3581,49,5,5
19850106006399I,06-JAN-85,MOLINE,IL,QUAD CITY INTL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,CESSNA,CE-310,CE-310-TP,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5740N,0,0,CONT  ,TSIO520B     ,O520  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,600,50,47,47
19850106008909I,06-JAN-85,RALEIGH,NC,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-177,CE-177-RG,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,7567V,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,990,199,17,17
19850106010739I,06-JAN-85,PROVIDENCE,RI,THEODORE FRANCIS GREEN STATE,INCIDENT,MINOR,CLIMB,DE HAVILLAND-BOMBARDIER,DASH 7,100,RANSOME AIR,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,172RA,0,0,PWA   ,PT6A50       ,PT6   ,4,AIRLINE TRANSPORT,11696,2851,199,199
19850106067169I,06-JAN-85,MECOSTA,MI,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,7021W,0,0,LYC   ,O360A3A      ,O360  ,1,PRIVATE PILOT,NULL,0,0,0
19850107001709I,07-JAN-85,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,NULL,NORMAL CRUISE,SWEARINGEN-FAIRCHILD,SA-227,SA-227-TT,NULL,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,53DA ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12000,400,90,90
19850107002429I,07-JAN-85,CHAMPAIGN,IL,UNIVERSITY OF ILLINOIS-WILLARD,INCIDENT,NULL,NORMAL CRUISE,FAIRCHILD,FH-227,NULL,BRITT AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,375NE,0,0,RROYCE,DART5327     ,DART  ,2,AIRLINE TRANSPORT,10630,2482,235,235
19850107002459I,07-JAN-85,HAGERSTOWN,MD,HAGERSTOWN RGNL-RICHARD A HENSON FLD,INCIDENT,NULL,FINAL APPROACH,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,CHAUTAUQUA AIRLINES INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3115T,0,0,ARSRCH,TPE33111U    ,TPE331,2,AIRLINE TRANSPORT,5194,520,270,270
19850107005649I,07-JAN-85,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,TO ABORTED (FIXED WING),MCDONNELL-DOUGLAS-BOEING,MD-80,80,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,234AA,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,NULL,0,0,0
19850107012589I,07-JAN-85,WEST CHICAGO,IL,DUPAGE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-RG,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,9781B,0,0,LYC   ,O360F1A6     ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4850,100,6,6
19850108002079I,08-JAN-85,BINGHAMTON,NY,GREATER BINGHAMTON/EDWIN A LINK FIELD,INCIDENT,NULL,CLIMB,FOKKER,F.27,600P,METRO AIR NORTHEAST INC VT,AIR TAXI OPERATOR- LARGE AIRCRAFT,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,60AN ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10500,20002,245,245
19850108002219I,08-JAN-85,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BEECH,BE-90,BE-90-E90,NULL,BUSINESS,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,743JA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8000,50,25,25
19850108004519I,08-JAN-85,FLORENCE,KY,CINCINNATI/NORTHERN KENTUCKY INTL,INCIDENT,NULL,FINAL APPROACH,CESSNA,CE-182,CE-182-B,NULL,BUSINESS,GENERAL OPERATING RULES,NONE,2279G,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1150,75,63,63
19850108004889I,08-JAN-85,PORT O'CONNOR,TX,PALACIOS MUNI,INCIDENT,MINOR,POWER OFF RUN LAND (AUTOROTATION),BELL,BHT-206,BHT-206-L1,NULL,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,VISUAL FLIGHT RULES,2203E,0,0,ALLSN ,250C28       ,250C  ,1,COMMERCIAL PILOT,2252,389,103,103
19850108006189I,08-JAN-85,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,SHORTS-BOMBARDIER,330,NULL,METRO AIR NORTHEAST INC VT,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,55AN ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19850108007529I,08-JAN-85,PANAMA CITY,FL,PANAMA CITY-BAY CO INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-RG,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,6600R,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,0,0,0
19850108019169I,08-JAN-85,ERLANGER,KY,CINCINNATI/NORTHERN KENTUCKY INTL,INCIDENT,MINOR,FINAL APPROACH,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,COMAIR INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,3110J,0,0,ARSRCH,TPE33111U    ,TPE331,2,AIRLINE TRANSPORT,3700,600,200,200
19850109001769I,09-JAN-85,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,WESTERN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,2805W,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,12000,3000,0,0
19850109002069I,09-JAN-85,BINGHAMTON,NY,GREATER BINGHAMTON/EDWIN A LINK FIELD,INCIDENT,NULL,STARTING ENGINES,GULFSTREAM AEROSPACE,GULFSTREAM I,NULL,DELAWARE AVIATION LLC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,713US,0,0,NULL,NULL,NULL,2,UNKNOWN/FOREIGN,NULL,0,0,0
19850109002369I,09-JAN-85,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,NULL,ROLL-OUT (FIXED WING),NAMC,YS-11,NULL,FLORIDA WEST INTERNATIONAL AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,907TC,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,NULL,0,0,0
19850109004469I,09-JAN-85,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28RT,PA-28RT-201T,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,4330Y,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,190,20,15,15
19850109006479I,09-JAN-85,NORTH BEND,OR,SOUTHWEST OREGON RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BLANCA,BL-14,BL-14-193A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8896R,0,0,CONT  ,IO470F       ,O470  ,1,COMMERCIAL PILOT,3500,8,8,8
19850109006609I,09-JAN-85,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,NULL,DESCENT,SHORTS-BOMBARDIER,330,NULL,COMMAND AIRWAYS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,939MA,0,0,PWA   ,PT6A45R      ,PT6   ,2,AIRLINE TRANSPORT,NULL,0,0,0
19850109009109I,09-JAN-85,CARLSBAD,CA,MC CLELLAN-PALOMAR,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-G35,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,4615D,0,0,CONT  ,E2258        ,E225  ,1,COMMERCIAL PILOT,550,25,10,10
19850109017219I,09-JAN-85,ROCK SPRINGS,WY,NULL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-210,CE-210-P210N,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,6509P,0,0,CONT  ,TSIO520P     ,O520  ,1,PRIVATE PILOT,1240,0,0,0
19850110004879I,10-JAN-85,GRAND CHENIER,LA,NULL,INCIDENT,MINOR,POWER OFF RUN LAND (AUTOROTATION),BELL,BHT-206,BHT-206-B,NULL,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,VISUAL FLIGHT RULES,16640,0,0,ALLSN ,250C20B      ,250C  ,1,COMMERCIAL PILOT,5958,1421,144,144
19850110005789I,10-JAN-85,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NULL,NORMAL CRUISE,MCDONNELL-DOUGLAS-BOEING,DC-10,10,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,147AA,0,0,NULL,NULL,NULL,3,AIRLINE TRANSPORT,NULL,0,0,0
19850110005839I,10-JAN-85,MANCHESTER,NH,MANCHESTER,INCIDENT,NULL,NORMAL CRUISE,RAYTHEON,99,NULL,BAR HARBOR AIRWAYS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,300WP,0,0,PWA   ,PT6A20       ,PT6   ,2,AIRLINE TRANSPORT,9355,4986,53,53
19850110015469I,10-JAN-85,BEDFORD,MA,NULL,INCIDENT,NULL,IN TRAFFIC PATTERN-CIRCLING,CESSNA,CE-172,CE-172-M,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,12944,0,0,LYC   ,O320E2D      ,O320  ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,13500,1000,19,19
19850111002039I,11-JAN-85,ALBANY,NY,ALBANY INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,RAYTHEON,1900,NULL,METRO AIR NORTHEAST INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,1900J,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5800,1700,360,360
19850111002059I,11-JAN-85,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,747,SP,PAN AMERICAN WORLD AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,536PA,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,20511,409,185,185
19850111002119I,11-JAN-85,MEMPHIS,TN,MEMPHIS INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,200F,FEDERAL EXPRESS CORP,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,203FE,0,0,PWA   ,JT8*         ,JT8   ,3,AIRLINE TRANSPORT,NULL,0,0,0
19850111002529I,11-JAN-85,SCHAUMBURG,IL,DUPAGE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-P,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,66189,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,850,300,30,30
19850111002999I,11-JAN-85,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-310,CE-310-R,WRIGHT INTERNATIONAL EXPRESS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5119C,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2300,400,400,400
19850111004489I,11-JAN-85,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),MCDONNELL-DOUGLAS-BOEING,DC-9,31CF,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8917E,0,0,NULL,NULL,NULL,2,NULL,NULL,0,0,0
