aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
19990111004899I,11-JAN-99,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,NULL,NULL,NULL,NULL,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,CFAWV,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19990111005819I,11-JAN-99,CHANDLER,AZ,CHANDLER MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),GRTLKS,GRTLKS-2T1,GRTLKS-2T1-A2,NULL,INSTRUCTION,PILOT SCHOOLS,NONE,6075L,0,0,LYC   ,AEIO360B1G6  ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1150,NULL,NULL,NULL
19990111010539I,11-JAN-99,DES MOINES,IA,DES MOINES INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CANADAIR-BOMBARDIER,CHALLENGER,600,MESA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7264V,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,13750,NULL,NULL,NULL
19990111011329I,11-JAN-99,WILLIAMS,AZ,H.A. CLARK MEMORIAL FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,9124P,0,0,LYC   ,O360*        ,O360  ,1,PRIVATE PILOT,290,NULL,NULL,NULL
19990111013519I,11-JAN-99,CHEF MENTEUR,LA,NULL,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,80427,0,0,LYC   ,O235L2C      ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,375,190,85,85
19990111015499I,11-JAN-99,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",DASSAULT AVIATION,FALCON 20-200,NULL,CHERRY-AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,216CA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5300,5300,180,180
19990111015649I,11-JAN-99,NEWARK,OH,NEWARK-HEATH,INCIDENT,SUBSTANTIAL,ROLL-OUT (FIXED WING),PIPER,PA-31,PA-31-350,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,333SC,0,0,LYC   ,LTIO540J2BD  ,O540  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,15000,10000,40,40
19990111022629I,11-JAN-99,TUSCALOOSA,AL,TUSCALOOSA RGNL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-58,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,12WE ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,16200,1750,135,135
19990111027229I,11-JAN-99,BESSEMER,AL,BESSEMER,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-201,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2590Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,344,207,36,36
19990111038229I,11-JAN-99,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NULL,CLIMB,RAYTHEON,BEECHJET 400,400-400A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,214WM,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,10730,NULL,NULL,NULL
19990112000409I,12-JAN-99,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-182,CE-182-L,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3459R,0,0,CONT  ,IO470N       ,O470  ,1,STUDENT,110,110,30,30
19990112010379I,12-JAN-99,MISSOULA,MT,MISSOULA INTL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),FOKKER,F.28,4000,HORIZON AIR INDUSTRIES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,498US,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2000,6500,180,180
19990112011359I,12-JAN-99,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-8,NULL,AIR TRANSPORT INTERNATIONAL LIMITED LIABILITY CO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,0,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL
19990112016219I,12-JAN-99,CLEVELAND,OH,NULL,INCIDENT,NULL,TO INITIAL CLIMB (1ST POWER REDUCTION),LEARJET-BOMBARDIER,LEARJET 35,A,BANKAIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,67PA ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3300,700,NULL,NULL
19990113010409I,13-JAN-99,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NULL,NORMAL CRUISE,BEECH,BE-95,BE-95-B55,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5656K,0,0,CONT  ,IO520E       ,O520  ,2,NULL,NULL,NULL,NULL,NULL
19990113011479I,13-JAN-99,WASHINGTON,DC,WASHINGTON DULLES INTL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,JETSTREAM-BAE SYSTEMS,JETSTREAM 41,NULL,INDEPENDENCE AIR INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,312UE,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6500,400,280,280
19990113013489I,13-JAN-99,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,NULL,OTHER GROUND OPERATIONS,BOEING,737,300,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,384UA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4981,245,171,171
19990113013659I,13-JAN-99,ELKHART,IN,MISHAWAKA PILOTS CLUB,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-414,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,222AX,0,0,CONT  ,TSIO520BE    ,O520  ,2,PRIVATE PILOT,2000,1700,75,75
19990113029929I,13-JAN-99,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NULL,CLIMB,FOKKER,F.28,NULL,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,141OE,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19990114006779I,14-JAN-99,CALDWELL,ID,CALDWELL INDUSTRIAL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,OTHER,GENERAL OPERATING RULES,NONE,6993N,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,6000,200,NULL,NULL
19990114008599I,14-JAN-99,PASCO,WA,TRI-CITIES,INCIDENT,NULL,DESCENT,DE HAVILLAND-BOMBARDIER,DASH 8,200,HORIZON AIR INDUSTRIES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,353PH,0,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19990114010359I,14-JAN-99,HOUSTON,TX,SUGAR LAND RGNL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-414,CE-414-A,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,36912,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5200,1500,200,200
19990114012769I,14-JAN-99,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",EMBRAER,EMB-120 BRASILIA,NULL,ATLANTIC SOUTHEAST AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,233AS,1,0,PWA   ,PW118        ,118   ,2,AIRLINE TRANSPORT,6158,6158,216,216
19990115005029I,15-JAN-99,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,NULL,CLIMB,DE HAVILLAND-BOMBARDIER,DASH 8,100,ALLEGHENY AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,806EX,0,0,PWA   ,PW120        ,120   ,2,NULL,NULL,NULL,NULL,NULL
19990115005799I,15-JAN-99,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NULL,CLIMB,MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,911DL,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
19990115008739I,15-JAN-99,FORT WAYNE,IN,FORT WAYNE INTL,INCIDENT,NULL,NORMAL CRUISE,BOEING,737,NULL,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,274US,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3569,2717,127,127
19990115009039I,15-JAN-99,REDDING,CA,REDDING MUNI,INCIDENT,MINOR,FINAL APPROACH- INSTRUMENT FLIGHT RULES,CESSNA,CE-421,NULL,CATHOLIC HEALTHCARE WEST NORTH STATE,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,41CU ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7000,800,100,100
19990115011559I,15-JAN-99,ATLANTIC CITY,NJ,ATLANTIC CITY INTL,INCIDENT,NULL,FINAL APPROACH- INSTRUMENT FLIGHT RULES,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,BERRY AVIATION INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,590BA,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2000,NULL,NULL,NULL
19990115021349I,15-JAN-99,MARATHON,FL,THE FLORIDA KEYS MARATHON,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-23,PA-23-160,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,432BB,0,0,LYC   ,O320B3B      ,O320  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6019,30,28,28
19990115123459I,15-JAN-99,TOLEDO,OH,TOLEDO EXPRESS,INCIDENT,NULL,STARTING ENGINES,ATR,ATR 72,200,AMERICAN EAGLE AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,545AT,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5726,NULL,NULL,NULL
19990116004979I,16-JAN-99,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-45,BE-45-A45,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,12250,0,0,CONT  ,O470*        ,O470  ,1,PRIVATE PILOT,950,500,NULL,NULL
19990116005689I,16-JAN-99,MORGANTOWN,WV,MORGANTOWN MUNI-WALTER L. BILL HART FLD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-60,PA-60-600A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3645M,0,0,LYC   ,IO540K1J5    ,O540  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1800,200,NULL,NULL
19990116005789I,16-JAN-99,CLEWISTON,FL,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,57RB ,0,0,CONT  ,IO520*       ,O520  ,1,PRIVATE PILOT,1200,60,20,20
19990116010479I,16-JAN-99,JOHNSON,CO,NULL,INCIDENT,MINOR,FINAL APPROACH,STNSON,SR-V77,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2043W,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,360,12,NULL,NULL
19990116010509I,16-JAN-99,GRANBURY,TX,GRANBURY RGNL,INCIDENT,NULL,PARACHUTE JUMPING,NULL,NULL,NULL,NULL,OTHER,GENERAL OPERATING RULES,NONE,5324B,1,0,NULL,NULL,NULL,NULL,STUDENT,100,100,NULL,NULL
19990116010529I,16-JAN-99,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,NULL,FINAL APPROACH,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6348B,0,0,LYC   ,O320*        ,O320  ,1,PRIVATE PILOT,80,80,20,20
19990116013049I,16-JAN-99,NULL,NULL,NULL,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,WAGAERO,SPORTSMAN,2PLUS2,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6272A,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
19990116013469I,16-JAN-99,HOUSTON,TX,DAVID WAYNE HOOKS MEMORIAL,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-30,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,7261Y,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1750,21,NULL,NULL
19990116015839I,16-JAN-99,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NULL,FORCED/PRECAUTIONARY LANDING,BOEING,727,100,RYAN INTERNATIONAL AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,417EX,0,0,PWA   ,JT8D7        ,JT8   ,3,NULL,NULL,NULL,NULL,NULL
19990117006769I,17-JAN-99,MARTHAS VINEYARD,MA,MARTHAS VINEYARD,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,6689N,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1300,1000,4,4
19990109008779I,09-JAN-99,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NULL,CLIMB,BOEING,727,200,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7449U,0,0,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL
19990109016369I,09-JAN-99,TETERBORO,NJ,TETERBORO,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-402,CE-402-C,PRIMAC COURIER INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,30LT ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,320,20,NULL,NULL
19990110005739I,10-JAN-99,ALTOONA,PA,ALTOONA-BLAIR COUNTY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-90,BE-90-F90,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,424CP,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,11570,339,84,84
19990110005779I,10-JAN-99,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8875Z,0,0,PWA   ,JT8D15       ,JT8   ,3,NULL,NULL,NULL,NULL,NULL
19990110008579I,10-JAN-99,NUCLA,CO,HOPKINS FIELD,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,123VW,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1218,575,42,42
19990110012869I,10-JAN-99,CEDAR CITY,UT,CEDAR CITY RGNL,INCIDENT,NULL,TO ABORTED (FIXED WING),ISRAEL AIRCRAFT INDUSTRIES,WESTWIND,1124A,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,407W ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5200,320,NULL,NULL
19990110020879I,10-JAN-99,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,OTHER GROUND OPERATIONS,NULL,NULL,NULL,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19990110023469I,10-JAN-99,MOBILE,AL,MOBILE RGNL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,PIPER,PA-32,PA-32-R300,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,143DM,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,7250,3010,132,132
19990110039219I,10-JAN-99,ZEPHYRHILLS,FL,ZEPHYRHILLS MUNI,INCIDENT,NULL,PARACHUTE JUMPING,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,200,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,716NC,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2700,1100,NULL,NULL
19990110039249I,10-JAN-99,CHARLESTON,SC,CHARLESTON EXECUTIVE,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,73453,0,0,LYC   ,O320*        ,O320  ,1,PRIVATE PILOT,65,8,NULL,NULL
19990111004899I,11-JAN-99,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,NULL,FCD/PREC LDG FROM CRUISE,NULL,NULL,NULL,NULL,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,CFAWV,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19990111005819I,11-JAN-99,CHANDLER,AZ,CHANDLER MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),GRTLKS,GRTLKS-2T1,GRTLKS-2T1-A2,NULL,INSTRUCTION,PILOT SCHOOLS,NONE,6075L,0,0,LYC   ,AEIO360B1G6  ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1150,NULL,NULL,NULL
19990111010539I,11-JAN-99,DES MOINES,IA,DES MOINES INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CANADAIR-BOMBARDIER,CHALLENGER,600,MESA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7264V,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,13750,NULL,NULL,NULL
19990111011329I,11-JAN-99,WILLIAMS,AZ,H.A. CLARK MEMORIAL FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,9124P,0,0,LYC   ,O360*        ,O360  ,1,PRIVATE PILOT,290,NULL,NULL,NULL
19990111013519I,11-JAN-99,CHEF MENTEUR,LA,NULL,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,CESSNA,CE-152,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,80427,0,0,LYC   ,O235L2C      ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,375,190,85,85
19990111015499I,11-JAN-99,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NULL,"GROUND TAXI, OTHER AIRPLANE",DASSAULT AVIATION,FALCON 20-200,NULL,CHERRY-AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,INSTRUMENT FLIGHT RULES,216CA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5300,5300,180,180
19990111015649I,11-JAN-99,NEWARK,OH,NEWARK-HEATH,INCIDENT,SUBSTANTIAL,ROLL-OUT (FIXED WING),PIPER,PA-31,PA-31-350,NULL,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,333SC,0,0,LYC   ,LTIO540J2BD  ,O540  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,15000,10000,40,40
19990111022629I,11-JAN-99,TUSCALOOSA,AL,TUSCALOOSA RGNL,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BEECH,BE-58,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,12WE ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,16200,1750,135,135
19990111027229I,11-JAN-99,BESSEMER,AL,BESSEMER,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-201,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,2590Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,344,207,36,36
19990111038229I,11-JAN-99,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NULL,CLIMB,RAYTHEON,BEECHJET 400,400-400A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,214WM,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,10730,NULL,NULL,NULL
19990112000409I,12-JAN-99,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-182,CE-182-L,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,3459R,0,0,CONT  ,IO470N       ,O470  ,1,STUDENT,110,110,30,30
